FIPSTEXT,y17_M201
13153,82.67
13155,75.00
13157,76.57
13159,77.29
13161,80.20
13163,65.72
13165,79.52
13167,71.48
13169,81.82
13171,79.55
13173,74.76
13175,74.28
13177,69.90
13179,75.36
13181,67.31
13183,85.88
13185,73.42
13187,80.42
13189,73.98
13191,87.50
13193,71.09
13195,77.41
13197,72.07
13199,75.87
13201,75.00
13205,72.71
13207,84.02
13209,58.10
13211,76.80
13213,76.26
13215,94.59
13217,79.79
13219,79.64
13221,84.78
13223,77.83
13225,81.58
13227,71.71
13229,70.74
13231,78.67
13233,73.32
13235,87.30
13237,71.51
13239,56.76
13241,84.44
13243,57.52
13245,76.27
13247,78.38
13249,51.69
13251,80.40
13253,69.43
13255,78.67
13257,76.65
13259,59.62
13261,76.28
13263,79.41
13265,70.83
13267,77.33
13269,72.77
13271,71.76
13273,78.91
13275,78.92
13277,79.41
13279,70.63
13281,80.00
13283,62.16
13285,83.14
13287,76.83
13289,69.83
13291,74.90
13293,77.45
13295,80.93
13297,75.74
13299,70.97
13301,63.70
13303,70.23
13305,72.15
13307,66.97
13309,74.13
13311,84.05
13313,79.02
13315,72.13
13317,72.56
13319,52.86
13321,76.97
15001,75.85
15003,71.09
15007,70.38
15009,83.45
16001,88.27
16003,78.88
16005,81.64
16007,76.46
16009,76.74
16011,84.88
16013,90.00
16015,75.56
16017,79.72
16019,82.78
16021,79.31
16023,92.59
16025,74.17
16027,86.41
16029,81.75
16031,87.86
16033,75.00
16035,79.49
16037,90.26
16039,82.65
16041,83.48
16043,80.70
16045,85.23
16047,83.27
16049,79.24
16051,86.93
16053,84.16
16055,81.73
16057,82.90
16059,89.74
16061,86.29
16063,83.70
16065,90.31
16067,81.94
16069,84.08
16071,80.57
16073,82.83
16075,88.13
16077,86.10
16079,77.08
16081,89.89
16083,88.19
16085,67.55
16087,80.75
17001,75.69
17003,80.95
17005,76.92
17007,84.25
17009,70.41
17011,79.29
17013,63.50
17015,80.06
17017,73.66
17019,80.31
17021,76.83
17023,71.76
17025,73.09
17027,78.10
17029,77.46
17031,89.01
17033,77.03
17035,71.69
17037,87.16
17039,79.56
17041,64.33
17043,92.21
17045,80.38
17047,78.01
17049,79.21
17051,70.22
17053,80.14
17055,67.62
17057,76.05
17059,79.39
17061,77.49
17063,84.71
17065,61.41
17067,71.60
17069,90.06
17071,84.47
17073,81.08
17075,77.84
17077,69.30
17079,75.03
17081,69.88
17083,74.95
17085,75.08
17087,65.39
17089,83.64
17091,75.53
17093,85.62
17095,82.65
17097,77.81
17099,81.55
17101,71.13
17103,81.25
17105,84.31
17107,79.94
17109,79.74
17111,80.59
17113,81.07
17115,84.55
17117,74.68
17119,78.96
17121,73.41
17123,82.42
17125,73.91
17127,77.70
17129,80.57
17131,78.21
17133,75.70
17135,79.94
17137,81.82
17139,67.49
17141,85.26
17143,77.38
17145,62.94
17147,85.55
17149,72.38
17151,65.84
17153,68.92
17155,76.19
17157,73.02
17159,82.05
17161,76.58
17163,77.30
17165,72.12
17167,78.76
17169,69.12
17171,70.67
17173,75.10
17175,79.28
17177,81.66
17179,78.53
17181,72.54
17183,77.79
17185,75.96
17187,81.58
17189,69.23
17191,72.39
17193,73.59
17195,78.62
17197,81.52
17199,70.66
17201,81.66
17203,77.61
18001,50.76
18003,65.63
18005,79.26
18007,80.73
18009,76.50
18011,89.78
18013,81.87
18015,71.55
18017,77.41
18019,71.43
18021,72.65
18023,86.25
18025,73.40
18027,52.28
18029,80.43
18031,76.42
18033,74.84
18035,83.52
18037,71.86
18039,45.47
18041,73.76
18043,72.49
18045,77.67
18047,69.18
18049,74.96
18051,76.41
18053,82.39
18055,78.86
18057,83.93
18059,89.29
18061,71.54
18063,82.07
18065,80.35
18067,79.86
18069,81.67
18071,73.08
18073,78.40
18075,75.19
18077,74.42
18079,73.14
18081,82.71
18083,85.69
18085,68.23
18087,19.78
18089,78.39
18091,79.59
18093,70.95
18095,81.26
18097,81.77
18099,63.33
18101,62.31
18103,80.13
18105,83.27
18107,81.70
18109,79.04
18111,84.36
18113,69.06
18115,75.32
18117,77.23
18119,71.03
18121,62.14
18123,71.24
18125,75.84
18127,79.55
18129,74.75
18131,73.86
18133,78.14
18135,75.86
18137,72.81
18139,79.35
18141,74.40
18143,73.97
18145,76.37
18147,73.08
18149,68.64
18151,74.36
18153,82.22
18155,68.05
18157,85.57
18159,85.64
18161,78.99
18163,74.90
18165,71.02
18167,75.68
18169,76.80
18171,78.90
18173,77.20
18175,70.40
18177,71.09
18179,79.86
18181,86.27
18183,78.45
19001,77.78
19003,76.82
19005,75.43
19007,76.30
19009,76.91
19011,80.75
19013,84.19
19015,83.14
19017,81.00
19019,79.56
19021,81.92
19023,81.28
19025,79.09
19027,80.45
19029,77.14
19031,80.60
19033,89.08
19035,83.20
19037,71.22
19039,71.79
19041,85.89
19043,72.00
19045,80.75
19047,76.61
19049,82.14
19051,59.93
19053,72.08
19055,81.07
19057,79.43
19059,83.70
19061,81.95
19063,86.27
19065,79.53
19067,79.61
19069,79.88
19071,75.14
19073,84.00
19075,81.05
19077,80.80
19079,86.07
19081,79.90
19083,82.20
19085,81.61
19087,74.23
19089,73.72
19091,79.02
19093,78.48
19095,81.24
19097,78.14
19099,83.98
19101,71.86
19103,75.58
19105,80.45
19107,78.96
19109,80.25
19111,75.87
19113,84.21
19115,79.69
19117,74.25
19119,83.07
19121,76.25
19123,80.17
19125,79.61
19127,84.20
19129,82.50
19131,80.10
19133,77.87
19135,75.24
19137,83.33
19139,77.03
19141,83.68
19143,85.28
19145,84.48
19147,81.40
19149,80.31
19151,78.63
19153,83.71
19155,80.61
19157,77.82
19159,74.67
19161,81.21
19163,82.75
19165,79.89
19167,86.89
19169,86.39
19171,77.52
19173,72.41
19175,80.70
19177,70.14
19179,78.32
19181,78.34
19183,75.55
19185,64.60
19187,79.79
19189,83.01
19191,82.72
19193,81.58
19195,79.73
19197,80.95
20001,74.65
20003,68.41
20005,73.45
20007,79.83
20009,72.13
20011,75.77
20013,80.98
20015,78.93
20017,89.92
20019,67.81
20021,77.25
20023,67.45
20025,59.57
20027,80.62
20029,74.03
20031,76.54
20033,76.14
20035,76.76
20037,80.18
20039,80.74
20041,75.73
20043,75.12
20045,78.26
20047,85.94
20049,73.27
20051,71.31
20053,82.29
20055,75.78
20057,79.21
20059,76.37
20061,72.30
20063,76.57
20065,72.49
20067,78.41
20069,80.81
20071,74.45
20073,75.19
20075,67.71
20077,72.54
20079,82.05
20081,84.06
20083,78.63
20085,79.84
20087,72.92
20089,79.78
20091,82.09
20093,83.61
20095,72.43
20097,67.97
20099,72.32
20101,61.16
20103,77.82
20105,76.28
20107,73.50
20109,84.44
20111,76.24
20113,81.38
20115,82.62
20117,80.55
20119,77.89
20121,81.14
20123,79.45
20125,72.86
20127,76.51
20129,70.90
20131,78.12
20133,72.93
20135,73.04
20137,69.82
20139,72.65
20141,75.55
20143,74.66
20145,68.23
20147,75.42
20149,80.23
20151,72.77
20153,84.23
20155,69.27
20157,73.44
20159,81.49
20161,82.74
20163,77.67
20165,68.44
20167,70.40
20169,77.01
20171,79.24
20173,79.85
20175,69.86
20177,81.35
20179,83.65
20181,74.61
20183,84.00
20185,74.25
20187,80.45
20189,71.62
20191,77.75
20193,84.83
20195,73.18
20197,80.88
20199,74.02
20201,76.95
20203,75.98
20205,71.19
20207,78.20
20209,82.91
21001,68.54
21003,68.15
21005,67.83
21007,87.46
21009,77.62
21011,76.24
21013,68.18
21015,72.95
21017,76.17
21019,83.25
21021,71.93
21023,64.60
21025,72.50
21027,68.75
21029,78.81
21031,65.11
21033,71.79
21035,77.89
21037,77.82
21039,68.13
21041,68.83
21043,68.38
21045,66.27
21047,56.55
21049,78.53
21051,74.68
21053,76.56
21055,51.48
21057,66.58
21059,71.71
21061,74.74
21063,79.34
21065,75.48
21067,90.03
21069,68.41
21071,88.24
21073,77.63
21075,76.71
21077,70.21
21079,70.62
21081,73.00
21083,70.38
21085,65.12
21087,65.94
21089,74.66
21091,80.06
21093,73.95
21095,79.49
21097,74.17
21099,65.27
21101,83.19
21103,73.93
21105,72.36
21107,73.63
21109,73.68
21111,80.47
21113,85.54
21115,82.14
21117,77.67
21119,88.71
21121,70.54
21123,81.20
21125,69.01
21127,79.23
21129,70.14
21131,69.23
21133,82.52
21135,71.64
21137,70.09
21139,67.95
21141,71.06
21143,64.42
21145,84.59
21147,63.01
21149,83.60
21151,72.37
21153,76.72
21155,76.83
21157,73.82
21159,70.00
21161,75.29
21163,83.10
21165,73.50
21167,73.56
21169,77.57
21171,73.07
21173,71.93
21175,68.95
21177,70.13
21179,73.36
21181,60.07
21183,67.16
21185,80.26
21187,69.67
21189,74.51
21191,71.27
21193,77.78
21195,85.88
21197,64.95
21199,69.19
21201,64.08
21203,71.51
21205,66.87
21207,69.79
21209,78.73
21211,77.07
21213,77.49
21215,75.08
21217,71.86
21219,50.25
21221,60.25
21223,65.88
21225,79.23
21227,75.56
21229,68.06
21231,74.08
21233,73.95
21235,65.33
21237,70.41
21239,88.24
22001,62.14
22003,64.76
22005,72.40
22007,83.50
22009,69.48
22011,76.71
22013,69.68
22015,76.69
22017,71.25
22019,75.83
22021,60.18
22023,72.45
22025,62.82
22027,60.39
22029,66.04
22031,74.79
22033,83.07
22035,76.56
22037,80.34
22039,74.16
22041,63.99
22043,71.01
22045,71.26
22047,84.11
22049,73.82
22051,75.00
22053,69.42
22055,71.77
22057,72.82
22059,74.89
22061,75.66
22063,67.43
22065,63.20
22067,71.39
22069,67.46
22071,87.18
22073,81.56
22075,75.22
22077,73.03
22079,73.60
22081,71.07
22083,62.94
22085,64.25
22087,78.79
22089,61.19
22091,62.36
22093,76.79
22095,59.09
22097,65.92
22099,66.11
22101,73.47
22103,77.36
22105,67.63
22107,64.50
22109,75.12
22111,70.66
22113,61.81
22115,70.37
22117,69.52
22119,66.59
22121,80.18
22123,54.93
22125,72.55
22127,76.09
23001,85.08
23003,79.63
23005,90.57
23007,87.01
23009,80.77
23011,83.49
23013,78.90
23015,86.73
23017,85.69
23019,79.03
23021,79.79
23023,85.17
23025,84.15
23027,85.88
23029,78.63
23031,83.95
24001,61.38
24003,85.90
24005,82.49
24009,76.43
24011,68.54
24013,81.86
24015,79.55
24017,76.10
24019,70.35
24021,80.34
24023,63.65
24025,84.71
24027,85.67
24029,82.08
24031,89.96
24033,80.38
24035,84.68
24037,58.05
24039,76.86
24041,80.44
24043,69.10
24045,75.30
24047,72.09
25001,90.03
25003,85.47
25005,75.29
25007,91.67
25009,89.74
25011,84.34
25013,79.35
25015,85.69
25017,84.52
25019,42.86
25021,85.79
25023,89.31
25025,95.24
25027,82.72
26001,65.92
26003,80.95
26005,80.46
26007,74.94
26009,73.27
26011,74.29
26013,67.69
26015,82.20
26017,69.28
26019,84.77
26021,76.38
26023,73.89
26025,71.50
26027,79.79
26029,69.00
26031,69.09
26033,79.86
26035,56.57
26037,80.33
26039,71.11
26041,75.49
26043,77.85
26045,74.12
26047,78.09
26049,84.76
26051,63.62
26053,83.33
26055,81.69
26057,80.91
26059,73.03
26061,70.19
26063,76.58
26065,85.09
26067,79.45
26069,69.67
26071,74.44
26073,75.18
26075,78.22
26077,83.73
26079,83.11
26081,84.95
26083,66.67
26085,69.64
26087,76.80
26089,87.66
26091,81.26
26093,83.98
26095,60.56
26097,76.24
26099,81.93
26101,72.63
26103,83.24
26105,75.85
26107,64.27
26109,78.47
26111,80.19
26113,77.09
26115,83.50
26117,73.49
26119,71.91
26121,82.77
26123,78.35
26125,85.02
26127,81.28
26129,63.95
26131,77.19
26133,63.36
26135,41.67
26137,80.83
26139,85.22
26141,62.11
26143,70.83
26145,79.36
26147,73.35
26149,64.62
26151,72.47
26153,85.48
26155,80.86
26157,79.69
26159,74.50
26161,84.34
26163,88.31
26165,67.76
27001,68.18
27003,85.56
27005,73.59
27007,80.96
27009,75.37
27011,78.08
27013,82.30
27015,80.10
27017,80.53
27019,82.00
27021,75.00
27023,76.57
27025,83.31
27027,84.73
27029,77.05
27031,84.38
27033,86.69
27035,73.48
27037,78.17
27039,83.63
27041,75.52
27043,82.85
27045,73.66
27047,84.29
27049,83.37
27051,74.81
27053,77.52
27055,78.00
27057,82.81
27059,81.74
27061,77.74
27063,88.24
27065,69.23
27067,76.39
27069,76.33
27071,72.38
27073,81.24
27075,92.86
27077,67.16
27079,75.45
27081,75.30
27083,84.32
27085,78.52
27087,76.85
27089,71.27
27091,86.17
27093,76.65
27095,77.23
27097,75.68
27099,84.46
27101,82.06
27103,83.45
27105,82.37
27107,76.04
27109,83.49
27111,72.92
27113,77.02
27115,75.82
27117,88.07
27119,76.07
27121,75.75
27123,94.55
27125,80.61
27127,80.16
27129,80.90
27131,76.89
27133,89.73
27135,78.27
27137,77.28
27139,80.41
27141,84.23
27143,82.41
27145,78.01
27147,79.49
27149,85.71
27151,81.18
27153,70.45
27155,76.64
27157,83.31
27159,71.12
27161,77.91
27163,83.01
27165,82.29
27167,79.03
27169,78.92
27171,79.82
27173,81.34
28001,74.85
28003,65.21
28005,65.29
28007,54.06
28009,67.02
28011,78.16
28013,61.00
28015,64.35
28017,64.62
28019,65.64
28021,56.70
28023,61.67
28025,59.04
28027,76.21
28029,62.97
28031,67.50
28033,64.07
28035,70.21
28037,68.69
28039,77.44
28041,66.74
28043,64.08
28045,79.79
28047,72.36
28049,61.24
28051,61.29
28053,82.12
28055,63.87
28057,68.96
28059,75.69
28061,64.89
28063,53.81
28065,71.27
28067,68.59
28069,60.06
28071,69.07
28073,81.87
28075,73.44
28077,68.93
28079,64.22
28081,70.64
28083,67.70
28085,66.61
28087,75.90
28089,66.22
28091,67.12
28093,60.25
28095,62.42
28097,62.22
28099,71.01
28101,71.16
28103,62.67
28105,69.42
28107,61.72
28109,74.06
28111,60.78
28113,65.16
28115,52.08
28117,52.67
28119,61.45
28121,72.10
28123,65.30
28125,67.61
28127,63.86
28129,61.48
28131,74.30
28133,72.35
28135,61.93
28137,72.18
28139,62.30
28141,61.31
28143,64.84
28145,65.37
28147,55.75
28149,68.75
28151,77.29
28153,69.22
28155,58.22
28157,70.55
28159,63.98
28161,56.61
28163,63.07
29001,68.26
29003,82.29
29005,81.30
29007,68.39
29009,74.78
29011,74.10
29013,71.64
29015,72.90
29017,62.70
29019,82.43
29021,70.26
29023,81.18
29025,71.86
29027,81.08
29029,66.09
29031,69.58
29033,72.15
29035,81.25
29037,74.27
29039,69.67
29041,67.51
29043,72.28
29045,68.74
29047,81.34
29049,77.34
29051,73.74
29053,72.59
29055,73.09
29057,66.24
29059,66.33
29061,64.53
29063,76.41
29065,78.96
29067,72.84
29069,75.27
29071,74.04
29073,72.17
29075,75.66
29077,74.26
29079,71.60
29081,71.36
29083,73.72
29085,67.86
29087,76.32
29089,71.45
29091,78.22
29093,75.19
29095,79.75
29097,75.59
29099,76.14
29101,78.23
29103,60.75
29105,70.71
29107,79.23
29109,69.71
29111,68.55
29113,75.92
29115,68.81
29117,72.32
29119,75.74
29121,69.13
29123,65.93
29125,69.97
29127,68.31
29129,74.85
29131,72.53
29133,78.62
29135,69.16
29137,69.12
29139,71.78
29141,61.85
29143,78.62
29145,73.05
29147,76.79
29149,72.52
29151,68.83
29153,73.33
29155,77.17
29157,64.71
29159,69.66
29161,79.53
29163,62.74
29165,77.76
29167,71.06
29169,73.71
29171,73.85
29173,73.36
29175,74.07
29177,73.18
29179,70.67
29181,73.29
29183,77.81
29185,67.85
29186,65.30
29187,68.90
29189,84.78
29195,74.94
29197,64.33
29199,63.53
29201,70.00
29203,71.72
29205,72.29
29207,69.57
29209,78.18
29211,70.49
29213,73.92
29215,74.54
29217,69.57
29219,80.63
29221,75.10
29223,70.59
29225,74.58
29227,75.00
29229,70.85
30001,85.63
30003,76.20
30005,79.02
30007,77.36
30009,82.34
30011,79.57
30013,80.23
30015,84.36
30017,84.13
30019,78.70
30021,74.54
30023,68.83
30025,79.58
30027,84.26
30029,84.73
30031,88.42
30033,79.23
30035,70.33
30037,69.43
30039,90.07
30041,81.52
30043,89.73
30045,85.99
30047,82.82
30049,86.28
30051,83.33
30053,78.84
30055,76.43
30057,81.32
30059,71.72
30061,73.12
30063,82.81
30065,78.61
30067,83.48
30069,86.54
30071,83.15
30073,80.66
30075,79.38
30077,79.53
30079,78.21
30081,84.45
30083,79.51
30085,76.65
30087,78.74
30089,76.39
30091,86.24
30093,78.87
30095,79.00
30097,84.72
30099,82.36
30101,77.07
30103,77.69
30105,73.97
30107,77.59
30109,77.37
30111,82.95
31001,88.44
31003,86.51
31005,89.47
31007,83.68
31009,89.11
31011,79.58
31013,80.97
31015,76.57
31017,85.82
31019,80.90
31021,80.42
31023,79.39
31025,82.38
31027,80.10
31029,88.31
31031,85.36
31033,73.60
31035,90.02
31037,85.47
31039,76.49
31041,81.95
31043,73.03
31045,84.11
31047,84.40
31049,74.67
31051,83.77
31053,76.33
31055,88.83
31057,88.06
31059,84.51
31061,82.02
31063,84.64
31065,75.86
31067,83.00
31069,86.88
31071,83.66
31073,83.28
31075,90.63
31077,82.11
31079,85.22
31081,84.98
31083,83.63
31085,84.09
31087,71.88
31089,75.66
31091,72.16
31093,78.28
31095,77.63
31097,72.11
31099,93.27
31101,88.36
31103,83.97
31105,65.91
31107,76.78
31109,85.83
31111,83.37
31113,68.38
31115,85.38
31117,73.39
31119,79.51
31121,80.75
31123,73.00
31125,77.33
31127,74.63
31129,82.60
31131,83.07
31133,68.70
31135,84.93
31137,85.71
31139,72.64
31141,79.67
31143,85.65
31145,82.58
31147,79.38
31149,87.27
31151,77.27
31153,83.21
31155,79.25
31157,84.08
31159,79.34
31161,80.76
31163,82.03
31165,86.32
31167,79.33
31169,77.54
31171,94.44
31173,76.70
31175,82.60
31177,86.75
31179,85.77
31181,78.33
31183,88.37
31185,84.64
32001,85.12
32003,74.86
32005,89.54
32007,84.98
32009,83.33
32011,84.88
32013,89.60
32015,74.36
32017,73.49
32019,85.26
32021,57.63
32023,71.56
32027,83.77
32029,100.00
32031,86.40
32033,79.55
32510,100.00
33001,85.94
33003,82.81
33005,91.67
33007,81.62
33009,84.63
33011,93.06
33013,87.34
33015,86.25
33017,91.29
33019,81.43
34001,85.33
34003,79.73
34005,82.19
34007,83.25
34009,81.10
34011,77.50
34013,59.09
34015,78.62
34017,100.00
34019,82.61
34021,73.37
34023,77.88
34025,80.55
34027,86.36
34029,81.15
34031,85.39
34033,79.13
34035,80.97
34037,79.96
34039,100.00
34041,80.72
35001,70.51
35003,68.04
35005,83.04
35006,46.56
35007,73.36
35009,78.47
35011,87.61
35013,73.74
35015,82.45
35017,77.72
35019,64.98
35021,70.65
35023,79.47
35025,71.17
35027,74.89
35028,100.00
35029,83.41
35031,19.42
35033,52.71
35035,79.28
35037,71.29
35039,60.74
35041,74.53
35043,52.23
35045,44.92
35047,50.00
35049,77.00
35051,75.10
35053,63.07
35055,66.26
35057,63.55
35059,66.94
35061,70.15
36001,79.09
36003,64.64
36005,0.00
36007,73.89
36009,65.06
36011,76.48
36013,78.09
36015,78.64
36017,76.23
36019,80.44
36021,83.01
36023,80.60
36025,83.31
36027,88.55
36029,81.60
36031,87.02
36033,68.87
36035,78.74
36037,77.53
36039,72.33
36041,92.86
36043,67.11
36045,74.75
36047,73.68
36049,72.80
36051,82.75
36053,79.74
36055,88.43
36057,70.74
36059,56.25
36061,100.00
36063,82.32
36065,77.35
36067,86.20
36069,72.63
36071,81.32
36073,71.69
36075,80.07
36077,75.23
36079,97.75
36081,75.00
36083,81.91
36085,66.67
36087,100.00
36089,77.49
36091,87.99
36093,78.38
36095,75.97
36097,73.53
36099,68.60
36101,76.59
36103,86.07
36105,81.97
36107,82.99
36109,85.85
36111,86.94
36113,85.00
36115,83.93
36117,79.49
36119,89.57
36121,73.80
36123,40.02
37001,76.39
37003,71.14
37005,72.10
37007,69.66
37009,74.07
37011,74.07
37013,73.55
37015,69.04
37017,77.73
37019,83.12
37021,78.47
37023,75.39
37025,75.20
37027,77.37
37029,64.20
37031,75.32
37033,72.82
37035,75.39
37037,78.67
37039,81.59
37041,79.38
37043,65.24
37045,75.42
37047,66.93
37049,77.14
37051,79.76
37053,87.64
37055,78.13
37057,76.77
37059,72.08
37061,79.51
37063,77.59
37065,61.45
37067,70.74
37069,72.12
37071,77.78
37073,82.27
37075,65.04
37077,79.17
37079,77.29
37081,75.29
37083,68.75
37085,76.52
37087,71.72
37089,71.43
37091,75.40
37093,79.89
37095,64.49
37097,70.43
37099,75.35
37101,77.05
37103,87.01
37105,80.40
37107,77.20
37109,75.24
37111,73.27
37113,68.24
37115,71.05
37117,69.58
37119,77.31
37121,77.20
37123,75.00
37125,79.13
37127,71.76
37129,81.36
37131,73.53
37133,75.00
37135,88.34
37137,86.00
37139,76.19
37141,78.87
37143,78.52
37145,72.77
37147,81.80
37149,85.41
37151,75.80
37153,72.57
37155,72.58
37157,71.45
37159,73.95
37161,76.61
37163,78.13
37165,72.22
37167,72.92
37169,75.47
37171,75.47
37173,72.73
37175,74.42
37177,60.29
37179,75.97
37181,78.57
37183,82.63
37185,69.66
37187,78.72
37189,76.15
37191,79.85
37193,69.64
37195,76.45
37197,70.78
37199,66.67
38001,73.16
38003,79.97
38005,79.49
38007,71.08
38009,82.46
38011,79.18
38013,67.70
38015,80.51
38017,85.08
38019,82.79
38021,79.47
38023,75.00
38025,83.97
38027,84.54
38029,79.65
38031,89.13
38033,79.09
38035,74.58
38037,76.94
38039,75.06
38041,76.76
38043,77.52
38045,78.98
38047,76.64
38049,78.27
38051,79.61
38053,82.75
38055,82.81
38057,77.60
38059,81.82
38061,80.82
38063,67.48
