FIPSTEXT,y17_M001
06019,4774.00
06021,1173.00
06023,849.00
06025,396.00
06027,85.00
06029,1731.00
06031,963.00
06033,636.00
06035,377.00
06037,1035.00
06039,1386.00
06041,343.00
06043,299.00
06045,1128.00
06047,2337.00
06049,423.00
06051,65.00
06053,1104.00
06055,1866.00
06057,673.00
06059,193.00
06061,1237.00
06063,162.00
06065,2667.00
06067,1161.00
06069,610.00
06071,1062.00
06073,5082.00
06075,10.00
06077,3430.00
06079,2349.00
06081,241.00
06083,1467.00
06085,890.00
06087,625.00
06089,1337.00
06091,38.00
06093,745.00
06095,849.00
06097,3594.00
06099,3621.00
06101,1157.00
06103,1479.00
06105,185.00
06107,4187.00
06109,417.00
06111,2135.00
06113,949.00
06115,764.00
08001,905.00
08003,280.00
08005,851.00
08007,399.00
08009,667.00
08011,274.00
08013,1012.00
08014,38.00
08015,289.00
08017,377.00
08019,33.00
08021,524.00
08023,229.00
08025,246.00
08027,315.00
08029,1615.00
08031,12.00
08033,313.00
08035,1223.00
08037,257.00
08039,1632.00
08041,1345.00
08043,1034.00
08045,661.00
08047,37.00
08049,290.00
08051,309.00
08053,26.00
08055,437.00
08057,131.00
08059,597.00
08061,388.00
08063,574.00
08065,33.00
08067,1093.00
08069,2043.00
08071,549.00
08073,489.00
08075,861.00
08077,2465.00
08079,19.00
08081,462.00
08083,1123.00
08085,1135.00
08087,740.00
08089,444.00
08091,122.00
08093,278.00
08095,326.00
08097,112.00
08099,472.00
08101,839.00
08103,320.00
08105,321.00
08107,887.00
08109,288.00
08111,0.00
08113,133.00
08115,212.00
08117,55.00
08119,159.00
08121,757.00
08123,4062.00
08125,774.00
09001,402.00
09003,786.00
09005,1217.00
09007,441.00
09009,686.00
09011,823.00
09013,520.00
09015,646.00
10001,822.00
10003,361.00
10005,1119.00
12001,1611.00
12003,328.00
12005,190.00
12007,490.00
12009,522.00
12011,640.00
12013,289.00
12015,306.00
12017,609.00
12019,361.00
12021,322.00
12023,979.00
12027,761.00
12029,235.00
12031,366.00
12033,649.00
12035,116.00
12037,15.00
12039,522.00
12041,565.00
12043,354.00
12045,46.00
12047,338.00
12049,1038.00
12051,436.00
12053,747.00
12055,989.00
12057,2265.00
12059,721.00
12061,450.00
12063,1154.00
12065,592.00
12067,257.00
12069,1703.00
12071,800.00
12073,325.00
12075,1058.00
12077,111.00
12079,669.00
12081,753.00
12083,3985.00
12085,594.00
12086,2752.00
12087,40.00
12089,373.00
12091,481.00
12093,599.00
12095,622.00
12097,392.00
12099,1298.00
12101,1165.00
12103,148.00
12105,2080.00
12107,564.00
12109,253.00
12111,415.00
12113,699.00
12115,292.00
12117,403.00
12119,1307.00
12121,1079.00
12123,240.00
12125,308.00
12127,1575.00
12129,209.00
12131,598.00
12133,437.00
13001,548.00
13003,215.00
13005,273.00
13007,147.00
13009,139.00
13011,463.00
13013,288.00
13015,469.00
13017,217.00
13019,349.00
13021,98.00
13023,231.00
13025,235.00
13027,360.00
13029,95.00
13031,478.00
13033,467.00
13035,173.00
13037,169.00
13039,47.00
13043,197.00
13045,867.00
13047,250.00
13049,120.00
13051,67.00
13053,12.00
13055,323.00
13057,430.00
13059,91.00
13061,67.00
13063,19.00
13065,113.00
13067,116.00
13069,608.00
13071,498.00
13073,183.00
13075,239.00
13077,368.00
13079,192.00
13081,236.00
13083,198.00
13085,192.00
13087,337.00
13089,34.00
13091,391.00
13093,297.00
13095,110.00
13097,93.00
13099,321.00
13101,66.00
13103,254.00
13105,453.00
13107,465.00
13109,143.00
13111,211.00
13113,148.00
13115,547.00
13117,291.00
13119,753.00
13121,195.00
13123,330.00
13125,76.00
13127,53.00
13129,740.00
13131,415.00
13133,248.00
13135,177.00
13137,379.00
13139,551.00
13141,145.00
13143,321.00
13145,289.00
13147,516.00
13149,227.00
13151,240.00
13153,277.00
13155,348.00
13157,734.00
13159,251.00
13161,197.00
13163,318.00
13165,210.00
13167,284.00
13169,165.00
13171,220.00
13173,103.00
13175,626.00
13177,206.00
13179,69.00
13181,104.00
13183,85.00
13185,380.00
13187,240.00
13189,269.00
13191,32.00
13193,339.00
13195,673.00
13197,222.00
13199,344.00
13201,144.00
13205,425.00
13207,219.00
13209,179.00
13211,513.00
13213,278.00
13215,37.00
13217,292.00
13219,329.00
13221,427.00
13223,212.00
13225,228.00
13227,258.00
13229,352.00
13231,286.00
13233,401.00
13235,189.00
13237,186.00
13239,37.00
13241,135.00
13243,153.00
13245,118.00
13247,74.00
13249,89.00
13251,352.00
13253,157.00
13255,225.00
13257,227.00
13259,104.00
13261,371.00
13263,102.00
13265,48.00
13267,547.00
13269,224.00
13271,255.00
13273,256.00
13275,408.00
13277,306.00
13279,320.00
13281,105.00
13283,148.00
13285,261.00
13287,246.00
13289,116.00
13291,251.00
13293,235.00
13295,624.00
13297,437.00
13299,248.00
13301,135.00
13303,383.00
13305,316.00
13307,109.00
13309,143.00
13311,301.00
13313,386.00
13315,287.00
13317,277.00
13319,140.00
13321,469.00
15001,4220.00
15003,927.00
15007,773.00
15009,1408.00
16001,1304.00
16003,232.00
16005,757.00
16007,395.00
16009,288.00
16011,1177.00
16013,190.00
16015,90.00
16017,1213.00
16019,1109.00
16021,348.00
16023,189.00
16025,151.00
16027,2289.00
16029,411.00
16031,585.00
16033,68.00
16035,312.00
16037,267.00
16039,340.00
16041,787.00
16043,513.00
16045,860.00
16047,538.00
16049,708.00
16051,750.00
16053,486.00
16055,1073.00
16057,1041.00
16059,351.00
16061,197.00
16063,276.00
16065,454.00
16067,620.00
16069,446.00
16071,422.00
16073,565.00
16075,640.00
16077,295.00
16079,48.00
16081,277.00
16083,1211.00
16085,188.00
16087,535.00
17001,1308.00
17003,126.00
17005,637.00
17007,457.00
17009,419.00
17011,1038.00
17013,474.00
17015,627.00
17017,429.00
17019,1214.00
17021,794.00
17023,733.00
17025,732.00
17027,831.00
17029,701.00
17031,182.00
17033,566.00
17035,724.00
17037,779.00
17039,504.00
17041,600.00
17043,77.00
17045,637.00
17047,291.00
17049,1193.00
17051,1239.00
17053,564.00
17055,596.00
17057,973.00
17059,165.00
17061,733.00
17063,412.00
17065,552.00
17067,1109.00
17069,161.00
17071,438.00
17073,1353.00
17075,1516.00
17077,772.00
17079,913.00
17081,1099.00
17083,519.00
17085,947.00
17087,653.00
17089,605.00
17091,756.00
17093,313.00
17095,853.00
17097,302.00
17099,1496.00
17101,426.00
17103,832.00
17105,1313.00
17107,683.00
17109,760.00
17111,881.00
17113,1416.00
17115,589.00
17117,1169.00
17119,1079.00
17121,1004.00
17123,472.00
17125,548.00
17127,417.00
17129,386.00
17131,748.00
17133,568.00
17135,1067.00
17137,693.00
17139,526.00
17141,1011.00
17143,884.00
17145,572.00
17147,422.00
17149,956.00
17151,322.00
17153,222.00
17155,147.00
17157,808.00
17159,596.00
17161,649.00
17163,793.00
17165,452.00
17167,1083.00
17169,544.00
17171,300.00
17173,1197.00
17175,362.00
17177,965.00
17179,857.00
17181,590.00
17183,1049.00
17185,208.00
17187,711.00
17189,715.00
17191,1025.00
17193,496.00
17195,959.00
17197,801.00
17199,610.00
17201,736.00
17203,920.00
18001,1450.00
18003,1548.00
18005,564.00
18007,358.00
18009,234.00
18011,626.00
18013,182.00
18015,573.00
18017,642.00
18019,483.00
18021,585.00
18023,560.00
18025,391.00
18027,1230.00
18029,598.00
18031,581.00
18033,771.00
18035,546.00
18037,757.00
18039,1667.00
18041,343.00
18043,229.00
18045,497.00
18047,704.00
18049,635.00
18051,513.00
18053,494.00
18055,828.00
18057,585.00
18059,551.00
18061,1054.00
18063,658.00
18065,636.00
18067,422.00
18069,611.00
18071,665.00
18073,611.00
18075,770.00
18077,684.00
18079,510.00
18081,642.00
18083,496.00
18085,1042.00
18087,2144.00
18089,384.00
18091,740.00
18093,840.00
18095,667.00
18097,192.00
18099,829.00
18101,260.00
18103,629.00
18105,490.00
18107,634.00
18109,501.00
18111,358.00
18113,1015.00
18115,158.00
18117,448.00
18119,649.00
18121,597.00
18123,445.00
18125,327.00
18127,445.00
18129,491.00
18131,547.00
18133,828.00
18135,754.00
18137,879.00
18139,557.00
18141,629.00
18143,315.00
18145,567.00
18147,665.00
18149,507.00
18151,472.00
18153,450.00
18155,410.00
18157,693.00
18159,404.00
18161,238.00
18163,251.00
18165,283.00
18167,477.00
18169,724.00
18171,417.00
18173,364.00
18175,865.00
18177,768.00
18179,581.00
18181,539.00
18183,696.00
19001,738.00
19003,509.00
19005,997.00
19007,675.00
19009,628.00
19011,1148.00
19013,968.00
19015,967.00
19017,963.00
19019,1057.00
19021,802.00
19023,1074.00
19025,813.00
19027,1074.00
19029,643.00
19031,933.00
19033,760.00
19035,863.00
19037,973.00
19039,624.00
19041,716.00
19043,1525.00
19045,1169.00
19047,915.00
19049,924.00
19051,826.00
19053,659.00
19055,1331.00
19057,593.00
19059,411.00
19061,1402.00
19063,488.00
19065,1265.00
19067,917.00
19069,835.00
19071,527.00
19073,700.00
19075,760.00
19077,802.00
19079,732.00
19081,801.00
19083,837.00
19085,794.00
19087,908.00
19089,879.00
19091,572.00
19093,525.00
19095,970.00
19097,1107.00
19099,986.00
19101,636.00
19103,1257.00
19105,1110.00
19107,927.00
19109,1347.00
19111,837.00
19113,1374.00
19115,576.00
19117,567.00
19119,1122.00
19121,977.00
19123,943.00
19125,1030.00
19127,886.00
19129,520.00
19131,789.00
19133,619.00
19135,618.00
19137,516.00
19139,714.00
19141,876.00
19143,591.00
19145,715.00
19147,785.00
19149,1219.00
19151,730.00
19153,755.00
19155,1114.00
19157,852.00
19159,675.00
19161,889.00
19163,684.00
19165,890.00
19167,1724.00
19169,955.00
19171,1072.00
19173,667.00
19175,627.00
19177,690.00
19179,715.00
19181,1214.00
19183,1129.00
19185,743.00
19187,960.00
19189,571.00
19191,1458.00
19193,1037.00
19195,582.00
19197,735.00
20001,505.00
20003,611.00
20005,595.00
20007,362.00
20009,628.00
20011,813.00
20013,510.00
20015,1471.00
20017,238.00
20019,351.00
20021,756.00
20023,384.00
20025,230.00
20027,547.00
20029,412.00
20031,699.00
20033,197.00
20035,921.00
20037,777.00
20039,270.00
20041,919.00
20043,430.00
20045,998.00
20047,249.00
20049,318.00
20051,603.00
20053,384.00
20055,450.00
20057,505.00
20059,1020.00
20061,213.00
20063,350.00
20065,429.00
20067,315.00
20069,422.00
20071,227.00
20073,540.00
20075,353.00
20077,477.00
20079,752.00
20081,207.00
20083,351.00
20085,972.00
20087,1012.00
20089,455.00
20091,564.00
20093,299.00
20095,740.00
20097,359.00
20099,997.00
20101,242.00
20103,1213.00
20105,392.00
20107,864.00
20109,270.00
20111,867.00
20113,988.00
20115,892.00
20117,802.00
20119,407.00
20121,1400.00
20123,365.00
20125,1006.00
20127,430.00
20129,323.00
20131,809.00
20133,687.00
20135,523.00
20137,328.00
20139,1042.00
20141,319.00
20143,438.00
20145,362.00
20147,415.00
20149,774.00
20151,481.00
20153,298.00
20155,1552.00
20157,561.00
20159,470.00
20161,504.00
20163,412.00
20165,488.00
20167,500.00
20169,609.00
20171,236.00
20173,1360.00
20175,282.00
20177,847.00
20179,318.00
20181,386.00
20183,425.00
20185,466.00
20187,220.00
20189,377.00
20191,953.00
20193,402.00
20195,343.00
20197,638.00
20199,281.00
20201,694.00
20203,254.00
20205,420.00
20207,289.00
20209,158.00
21001,1154.00
21003,1127.00
21005,774.00
21007,295.00
21009,1899.00
21011,728.00
21013,110.00
21015,721.00
21017,915.00
21019,203.00
21021,602.00
21023,531.00
21025,160.00
21027,1357.00
21029,486.00
21031,642.00
21033,475.00
21035,710.00
21037,577.00
21039,273.00
21041,308.00
21043,718.00
21045,1106.00
21047,1137.00
21049,871.00
21051,233.00
21053,512.00
21055,575.00
21057,395.00
21059,919.00
21061,578.00
21063,363.00
21065,367.00
21067,622.00
21069,1013.00
21071,136.00
21073,599.00
21075,146.00
21077,235.00
21079,793.00
21081,811.00
21083,1104.00
21085,1339.00
21087,1004.00
21089,584.00
21091,321.00
21093,1305.00
21095,39.00
21097,1138.00
21099,1287.00
21101,458.00
21103,771.00
21105,246.00
21107,656.00
21109,551.00
21111,343.00
21113,671.00
21115,224.00
21117,506.00
21119,62.00
21121,336.00
21123,718.00
21125,955.00
21127,284.00
21129,144.00
21131,26.00
21133,103.00
21135,550.00
21137,1090.00
21139,365.00
21141,1078.00
21143,208.00
21145,318.00
21147,173.00
21149,439.00
21151,1187.00
21153,335.00
21155,954.00
21157,699.00
21159,30.00
21161,680.00
21163,781.00
21165,283.00
21167,1108.00
21169,945.00
21171,765.00
21173,659.00
21175,657.00
21177,549.00
21179,1434.00
21181,556.00
21183,813.00
21185,466.00
21187,821.00
21189,153.00
21191,919.00
21193,63.00
21195,85.00
21197,194.00
21199,1704.00
21201,245.00
21203,681.00
21205,329.00
21207,672.00
21209,851.00
21211,1548.00
21213,471.00
21215,606.00
21217,803.00
21219,593.00
21221,405.00
21223,469.00
21225,284.00
21227,1755.00
21229,1102.00
21231,710.00
21233,499.00
21235,548.00
21237,294.00
21239,689.00
22001,964.00
22003,420.00
22005,221.00
22007,103.00
22009,770.00
22011,730.00
22013,221.00
22015,519.00
22017,706.00
22019,931.00
22021,329.00
22023,294.00
22025,433.00
22027,255.00
22029,371.00
22031,599.00
22033,449.00
22035,209.00
22037,412.00
22039,596.00
22041,797.00
22043,207.00
22045,334.00
22047,151.00
22049,191.00
22051,52.00
22053,703.00
22055,549.00
22057,379.00
22059,235.00
22061,378.00
22063,436.00
22065,250.00
22067,409.00
22069,627.00
22071,39.00
22073,488.00
22075,113.00
22077,482.00
22079,856.00
22081,197.00
22083,626.00
22085,442.00
22087,33.00
22089,67.00
22091,348.00
22093,56.00
22095,22.00
22097,1200.00
22099,360.00
22101,98.00
22103,994.00
22105,967.00
22107,231.00
22109,213.00
22111,426.00
22113,1304.00
22115,432.00
22117,735.00
22119,431.00
22121,111.00
22123,548.00
22125,153.00
22127,184.00
23001,496.00
23003,766.00
23005,668.00
23007,354.00
23009,416.00
23011,642.00
23013,308.00
23015,309.00
23017,545.00
23019,601.00
23021,188.00
23023,209.00
23025,467.00
23027,517.00
23029,379.00
23031,735.00
24001,290.00
24003,390.00
24005,708.00
24009,280.00
24011,588.00
24013,1174.00
24015,533.00
24017,385.00
24019,371.00
24021,1373.00
24023,707.00
24025,628.00
24027,321.00
24029,346.00
24031,558.00
24033,367.00
24035,483.00
24037,615.00
24039,255.00
24041,317.00
24043,877.00
24045,494.00
24047,369.00
25001,321.00
25003,475.00
25005,688.00
25007,108.00
25009,419.00
25011,830.00
25013,523.00
25015,692.00
25017,620.00
25019,21.00
25021,197.00
25023,758.00
25025,21.00
25027,1568.00
26001,223.00
26003,126.00
26005,1172.00
26007,415.00
26009,333.00
26011,350.00
26013,65.00
26015,938.00
26017,726.00
26019,197.00
26021,872.00
26023,789.00
26025,958.00
26027,747.00
26029,271.00
26031,330.00
26033,427.00
26035,396.00
26037,1017.00
26039,45.00
26041,253.00
26043,158.00
26045,962.00
26047,324.00
26049,820.00
26051,459.00
26053,54.00
26055,497.00
26057,812.00
26059,1205.00
26061,208.00
26063,1153.00
26065,912.00
26067,954.00
26069,244.00
26071,133.00
26073,959.00
26075,923.00
26077,707.00
26079,225.00
26081,1010.00
26083,9.00
26085,168.00
26087,1013.00
26089,470.00
26091,1361.00
26093,724.00
26095,71.00
26097,101.00
26099,404.00
26101,274.00
26103,179.00
26105,472.00
26107,694.00
26109,353.00
26111,530.00
26113,406.00
26115,1085.00
26117,962.00
26119,178.00
26121,476.00
26123,850.00
26125,514.00
26127,545.00
26129,294.00
26131,114.00
26133,625.00
26135,144.00
26137,193.00
26139,1130.00
26141,322.00
26143,48.00
26145,1250.00
26147,1077.00
26149,896.00
26151,1315.00
26153,62.00
26155,972.00
26157,1241.00
26159,953.00
26161,1245.00
26163,248.00
26165,304.00
27001,462.00
27003,360.00
27005,943.00
27007,583.00
27009,816.00
27011,438.00
27013,983.00
27015,1040.00
27017,529.00
27019,689.00
27021,432.00
27023,623.00
27025,821.00
27027,694.00
27029,414.00
27031,32.00
27033,744.00
27035,494.00
27037,820.00
27039,611.00
27041,960.00
27043,822.00
27045,1401.00
27047,1076.00
27049,1461.00
27051,524.00
27053,467.00
27055,891.00
27057,384.00
27059,805.00
27061,337.00
27063,799.00
27065,624.00
27067,1220.00
27069,528.00
27071,181.00
27073,853.00
27075,42.00
27077,134.00
27079,937.00
27081,672.00
27083,893.00
27085,880.00
27087,311.00
27089,1086.00
27091,911.00
27093,1028.00
27095,707.00
27097,1760.00
27099,1068.00
27101,864.00
27103,689.00
27105,885.00
27107,505.00
27109,1139.00
27111,2544.00
27113,409.00
27115,823.00
27117,595.00
27119,1258.00
27121,837.00
27123,55.00
27125,263.00
27127,1134.00
27129,1026.00
27131,1242.00
27133,701.00
27135,842.00
27137,779.00
27139,740.00
27141,501.00
27143,898.00
27145,2951.00
27147,746.00
27149,553.00
27151,760.00
27153,1604.00
27155,411.00
27157,809.00
27159,516.00
27161,729.00
27163,612.00
27165,497.00
27167,391.00
27169,1034.00
27171,1338.00
27173,852.00
28001,171.00
28003,457.00
28005,484.00
28007,468.00
28009,285.00
28011,412.00
28013,518.00
28015,446.00
28017,506.00
28019,227.00
28021,224.00
28023,300.00
28025,354.00
28027,206.00
28029,478.00
28031,523.00
28033,398.00
28035,376.00
28037,198.00
28039,492.00
28041,436.00
28043,245.00
28045,287.00
28047,322.00
28049,872.00
28051,496.00
28053,179.00
28055,119.00
28057,364.00
28059,473.00
28061,507.00
28063,236.00
28065,355.00
28067,882.00
28069,313.00
28071,443.00
28073,491.00
28075,305.00
28077,354.00
28079,573.00
28081,436.00
28083,257.00
28085,611.00
28087,444.00
28089,524.00
28091,511.00
28093,634.00
28095,644.00
28097,270.00
28099,652.00
28101,527.00
28103,517.00
28105,412.00
28107,627.00
28109,717.00
28111,306.00
28113,508.00
28115,745.00
28117,486.00
28119,275.00
28121,577.00
28123,660.00
28125,142.00
28127,498.00
28129,540.00
28131,323.00
28133,311.00
28135,436.00
28137,593.00
28139,557.00
28141,274.00
28143,91.00
28145,618.00
28147,635.00
28149,160.00
28151,273.00
28153,562.00
28155,292.00
28157,163.00
28159,483.00
28161,348.00
28163,574.00
29001,816.00
29003,706.00
29005,401.00
29007,911.00
29009,1392.00
29011,865.00
29013,1160.00
29015,749.00
29017,756.00
29019,1184.00
29021,797.00
29023,441.00
29025,924.00
29027,1438.00
29029,516.00
29031,1111.00
29033,1016.00
29035,160.00
29037,1477.00
29039,854.00
29041,985.00
29043,1169.00
29045,547.00
29047,552.00
29049,684.00
29051,1169.00
29053,883.00
29055,628.00
29057,699.00
29059,1176.00
29061,1015.00
29063,708.00
29065,694.00
29067,994.00
29069,283.00
29071,1818.00
29073,823.00
29075,686.00
29077,1857.00
29079,662.00
29081,974.00
29083,898.00
29085,529.00
29087,380.00
29089,690.00
29091,1451.00
29093,270.00
29095,706.00
29097,1315.00
29099,721.00
29101,1626.00
29103,637.00
29105,1304.00
29107,1175.00
29109,1697.00
29111,636.00
29113,1092.00
29115,994.00
29117,784.00
29119,940.00
29121,1163.00
29123,361.00
29125,879.00
29127,587.00
29129,493.00
29131,1023.00
29133,159.00
29135,1135.00
29137,978.00
29139,698.00
29141,962.00
29143,290.00
29145,1588.00
29147,1133.00
29149,564.00
29151,1277.00
29153,705.00
29155,184.00
29157,921.00
29159,1259.00
29161,728.00
29163,926.00
29165,490.00
29167,1562.00
29169,502.00
29171,585.00
29173,672.00
29175,783.00
29177,1070.00
29179,341.00
29181,438.00
29183,604.00
29185,734.00
29186,660.00
29187,688.00
29189,184.00
29195,882.00
29197,541.00
29199,713.00
29201,450.00
29203,435.00
29205,628.00
29207,792.00
29209,628.00
29211,671.00
29213,395.00
29215,1371.00
29217,1265.00
29219,568.00
29221,502.00
29223,340.00
29225,1837.00
29227,336.00
29229,1115.00
30001,494.00
30003,353.00
30005,491.00
30007,296.00
30009,725.00
30011,323.00
30013,1027.00
30015,633.00
30017,441.00
30019,277.00
30021,487.00
30023,77.00
30025,289.00
30027,845.00
30029,1146.00
30031,1123.00
30033,260.00
30035,637.00
30037,157.00
30039,151.00
30041,698.00
30043,370.00
30045,357.00
30047,1170.00
30049,707.00
30051,246.00
30053,345.00
30055,437.00
30057,605.00
30059,145.00
30061,93.00
30063,576.00
30065,346.00
30067,575.00
30069,104.00
30071,445.00
30073,486.00
30075,325.00
30077,254.00
30079,179.00
30081,1576.00
30083,527.00
30085,501.00
30087,414.00
30089,521.00
30091,458.00
30093,142.00
30095,562.00
30097,301.00
30099,686.00
30101,362.00
30103,121.00
30105,557.00
30107,174.00
30109,137.00
30111,1314.00
31001,545.00
31003,704.00
31005,95.00
31007,239.00
31009,101.00
31011,524.00
31013,431.00
31015,286.00
31017,268.00
31019,953.00
31021,521.00
31023,723.00
31025,766.00
31027,784.00
31029,325.00
31031,567.00
31033,572.00
31035,441.00
31037,516.00
31039,804.00
31041,1108.00
31043,267.00
31045,491.00
31047,686.00
31049,225.00
31051,567.00
31053,676.00
31055,367.00
31057,268.00
31059,439.00
31061,317.00
31063,371.00
31065,377.00
31067,1188.00
31069,221.00
31071,202.00
31073,287.00
31075,64.00
31077,369.00
31079,582.00
31081,586.00
31083,281.00
31085,220.00
31087,288.00
31089,1142.00
31091,97.00
31093,617.00
31095,590.00
31097,502.00
31099,342.00
31101,318.00
31103,237.00
31105,443.00
31107,956.00
31109,1786.00
31111,1040.00
31113,117.00
31115,130.00
31117,109.00
31119,659.00
31121,483.00
31123,426.00
31125,375.00
31127,410.00
31129,431.00
31131,815.00
31133,460.00
31135,418.00
31137,371.00
31139,625.00
31141,836.00
31143,432.00
31145,333.00
31147,708.00
31149,220.00
31151,717.00
31153,417.00
31155,1118.00
31157,760.00
31159,944.00
31161,525.00
31163,384.00
31165,307.00
31167,571.00
31169,414.00
31171,90.00
31173,309.00
31175,362.00
31177,747.00
31179,485.00
31181,406.00
31183,215.00
31185,521.00
32001,504.00
32003,179.00
32005,239.00
32007,526.00
32009,24.00
32011,86.00
32013,298.00
32015,117.00
32017,166.00
32019,312.00
32021,59.00
32023,211.00
32027,154.00
32029,2.00
32031,353.00
32033,176.00
32510,17.00
33001,256.00
33003,285.00
33005,420.00
33007,272.00
33009,462.00
33011,605.00
33013,545.00
33015,618.00
33017,310.00
33019,350.00
34001,450.00
34003,74.00
34005,915.00
34007,197.00
34009,164.00
34011,560.00
34013,22.00
34015,580.00
34017,4.00
34019,1604.00
34021,323.00
34023,217.00
34025,838.00
34027,418.00
34029,260.00
34031,89.00
34033,781.00
34035,452.00
34037,1008.00
34039,9.00
34041,918.00
35001,1248.00
35003,341.00
35005,560.00
35006,640.00
35007,304.00
35009,641.00
35011,226.00
35013,1946.00
35015,507.00
35017,404.00
35019,297.00
35021,184.00
35023,151.00
35025,555.00
35027,454.00
35028,2.00
35029,211.00
35031,2441.00
35033,700.00
35035,473.00
35037,613.00
35039,1439.00
35041,742.00
35043,1007.00
35045,2965.00
35047,1170.00
35049,639.00
35051,257.00
35053,658.00
35055,824.00
35057,716.00
35059,369.00
35061,1360.00
36001,440.00
36003,789.00
36005,0.00
36007,494.00
36009,956.00
36011,842.00
36013,1228.00
36015,398.00
36017,770.00
36019,588.00
36021,518.00
36023,536.00
36025,689.00
36027,620.00
36029,940.00
36031,285.00
36033,636.00
36035,207.00
36037,485.00
36039,206.00
36041,14.00
36043,596.00
36045,792.00
36047,19.00
36049,625.00
36051,661.00
36053,691.00
36055,527.00
36057,564.00
36059,32.00
36061,7.00
36063,690.00
36065,967.00
36067,623.00
36069,833.00
36071,621.00
36073,498.00
36075,612.00
36077,880.00
36079,89.00
36081,4.00
36083,470.00
36085,6.00
36087,14.00
36089,1253.00
36091,591.00
36093,185.00
36095,541.00
36097,408.00
36099,516.00
36101,1542.00
36103,560.00
36105,366.00
36107,535.00
36109,523.00
36111,421.00
36113,80.00
36115,915.00
36117,829.00
36119,115.00
36121,729.00
36123,867.00
37001,720.00
37003,544.00
37005,448.00
37007,412.00
37009,864.00
37011,351.00
37013,310.00
37015,323.00
37017,512.00
37019,231.00
37021,1073.00
37023,508.00
37025,629.00
37027,411.00
37029,81.00
37031,158.00
37033,493.00
37035,638.00
37037,1116.00
37039,277.00
37041,97.00
37043,164.00
37045,1005.00
37047,514.00
37049,245.00
37051,336.00
37053,89.00
37055,32.00
37057,1003.00
37059,591.00
37061,820.00
37063,241.00
37065,249.00
37067,557.00
37069,538.00
37071,522.00
37073,141.00
37075,123.00
37077,557.00
37079,207.00
37081,854.00
37083,336.00
37085,643.00
37087,541.00
37089,455.00
37091,126.00
37093,189.00
37095,138.00
37097,1055.00
37099,215.00
37101,1063.00
37103,177.00
37105,250.00
37107,386.00
37109,614.00
37111,333.00
37113,340.00
37115,639.00
37117,332.00
37119,216.00
37121,250.00
37123,240.00
37125,733.00
37127,425.00
37129,59.00
37131,272.00
37133,340.00
37135,686.00
37137,100.00
37139,126.00
37141,336.00
37143,149.00
37145,393.00
37147,478.00
37149,281.00
37151,1368.00
37153,237.00
37155,722.00
37157,844.00
37159,925.00
37161,620.00
37163,960.00
37165,108.00
37167,672.00
37169,856.00
37171,1064.00
37173,99.00
37175,215.00
37177,68.00
37179,957.00
37181,238.00
37183,691.00
37185,267.00
