FIPSTEXT,y17_M111
38097,1.00
38099,2.00
38101,2.00
38103,3.00
38105,2.00
39001,16.00
39003,3.00
39005,17.00
39007,8.00
39009,10.00
39011,13.00
39013,15.00
39015,7.00
39017,9.00
39019,15.00
39021,5.00
39023,8.00
39025,5.00
39027,2.00
39029,21.00
39031,12.00
39033,4.00
39035,
39037,12.00
39039,4.00
39041,2.00
39043,5.00
39045,6.00
39047,3.00
39049,1.00
39051,15.00
39053,15.00
39055,15.00
39057,3.00
39059,12.00
39061,5.00
39063,1.00
39065,7.00
39067,13.00
39069,3.00
39071,8.00
39073,6.00
39075,29.00
39077,6.00
39079,16.00
39081,11.00
39083,11.00
39085,5.00
39087,9.00
39089,10.00
39091,6.00
39093,6.00
39095,
39097,4.00
39099,17.00
39101,4.00
39103,8.00
39105,12.00
39107,29.00
39109,4.00
39111,12.00
39113,7.00
39115,14.00
39117,5.00
39119,14.00
39121,13.00
39123,5.00
39125,6.00
39127,10.00
39129,4.00
39131,7.00
39133,9.00
39135,9.00
39137,7.00
39139,16.00
39141,6.00
39143,3.00
39145,9.00
39147,2.00
39149,16.00
39151,17.00
39153,4.00
39155,8.00
39157,23.00
39159,5.00
39161,6.00
39163,10.00
39165,5.00
39167,15.00
39169,35.00
39171,8.00
39173,3.00
39175,2.00
40001,24.00
40003,15.00
40005,19.00
40007,6.00
40009,10.00
40011,16.00
40013,19.00
40015,14.00
40017,20.00
40019,14.00
40021,20.00
40023,22.00
40025,11.00
40027,17.00
40029,13.00
40031,17.00
40033,17.00
40035,27.00
40037,12.00
40039,16.00
40041,28.00
40043,10.00
40045,8.00
40047,13.00
40049,17.00
40051,21.00
40053,6.00
40055,9.00
40057,12.00
40059,14.00
40061,25.00
40063,18.00
40065,6.00
40067,20.00
40069,13.00
40071,8.00
40073,17.00
40075,11.00
40077,20.00
40079,20.00
40081,15.00
40083,12.00
40085,15.00
40087,18.00
40089,21.00
40091,20.00
40093,15.00
40095,16.00
40097,28.00
40099,13.00
40101,23.00
40103,13.00
40105,20.00
40107,14.00
40109,12.00
40111,17.00
40113,12.00
40115,25.00
40117,12.00
40119,17.00
40121,16.00
40123,15.00
40125,15.00
40127,13.00
40129,9.00
40131,22.00
40133,14.00
40135,18.00
40137,17.00
40139,19.00
40141,10.00
40143,10.00
40145,17.00
40147,17.00
40149,17.00
40151,12.00
40153,10.00
41001,10.00
41003,6.00
41005,9.00
41007,27.00
41009,11.00
41011,19.00
41013,6.00
41015,12.00
41017,10.00
41019,15.00
41021,2.00
41023,6.00
41025,6.00
41027,3.00
41029,12.00
41031,2.00
41033,19.00
41035,15.00
41037,11.00
41039,13.00
41041,10.00
41043,8.00
41045,15.00
41047,10.00
41049,13.00
41051,5.00
41053,9.00
41055,1.00
41057,135.00
41059,4.00
41061,6.00
41063,7.00
41065,2.00
41067,5.00
41069,3.00
41071,13.00
42001,16.00
42003,8.00
42005,13.00
42007,13.00
42009,20.00
42011,38.00
42013,50.00
42015,16.00
42017,13.00
42019,13.00
42021,11.00
42023,6.00
42025,8.00
42027,19.00
42029,32.00
42031,12.00
42033,8.00
42035,33.00
42037,7.00
42039,17.00
42041,37.00
42043,19.00
42045,
42047,10.00
42049,10.00
42051,15.00
42053,7.00
42055,54.00
42057,20.00
42059,11.00
42061,30.00
42063,16.00
42065,12.00
42067,25.00
42069,11.00
42071,64.00
42073,14.00
42075,60.00
42077,5.00
42079,5.00
42081,7.00
42083,9.00
42085,16.00
42087,42.00
42089,4.00
42091,14.00
42093,16.00
42095,9.00
42097,17.00
42099,28.00
42101,
42103,1.00
42105,15.00
42107,14.00
42109,25.00
42111,21.00
42113,11.00
42115,17.00
42117,14.00
42119,36.00
42121,10.00
42123,16.00
42125,13.00
42127,14.00
42129,16.00
42131,11.00
42133,14.00
44001,22.00
44003,3.00
44005,22.00
44007,7.00
44009,5.00
45001,15.00
45003,6.00
45005,6.00
45007,18.00
45009,6.00
45011,6.00
45013,1.00
45015,2.00
45017,2.00
45019,6.00
45021,11.00
45023,14.00
45025,8.00
45027,3.00
45029,2.00
45031,2.00
45033,2.00
45035,5.00
45037,5.00
45039,5.00
45041,2.00
45043,1.00
45045,12.00
45047,12.00
45049,1.00
45051,3.00
45053,1.00
45055,4.00
45057,11.00
45059,17.00
45061,1.00
45063,8.00
45065,4.00
45067,8.00
45069,2.00
45071,23.00
45073,23.00
45075,4.00
45077,16.00
45079,3.00
45081,19.00
45083,12.00
45085,3.00
45087,12.00
45089,1.00
45091,14.00
46003,16.00
46005,12.00
46007,10.00
46009,17.00
46011,19.00
46013,6.00
46015,19.00
46017,11.00
46019,6.00
46021,9.00
46023,17.00
46025,11.00
46027,6.00
46029,12.00
46031,9.00
46033,5.00
46035,9.00
46037,6.00
46039,20.00
46041,6.00
46043,16.00
46045,7.00
46047,7.00
46049,8.00
46051,17.00
46053,15.00
46055,8.00
46057,16.00
46059,11.00
46061,11.00
46063,5.00
46065,5.00
46067,18.00
46069,9.00
46071,6.00
46073,14.00
46075,7.00
46077,15.00
46079,11.00
46081,10.00
46083,12.00
46085,7.00
46087,13.00
46089,11.00
46091,18.00
46093,6.00
46095,8.00
46097,14.00
46099,20.00
46101,16.00
46102,4.00
46103,5.00
46105,7.00
46107,5.00
46109,6.00
46111,17.00
46115,8.00
46117,4.00
46119,5.00
46121,8.00
46123,16.00
46125,14.00
46127,10.00
46129,9.00
46135,12.00
46137,5.00
47001,17.00
47003,24.00
47005,12.00
47007,24.00
47009,28.00
47011,28.00
47013,20.00
47015,17.00
47017,5.00
47019,28.00
47021,10.00
47023,7.00
47025,27.00
47027,25.00
47029,18.00
47031,23.00
47033,5.00
47035,18.00
47037,14.00
47039,12.00
47041,18.00
47043,15.00
47045,3.00
47047,7.00
47049,28.00
47051,21.00
47053,4.00
47055,21.00
47057,26.00
47059,29.00
47061,15.00
47063,30.00
47065,22.00
47067,24.00
47069,5.00
47071,9.00
47073,24.00
47075,1.00
47077,16.00
47079,9.00
47081,19.00
47083,25.00
47085,15.00
47087,13.00
47089,33.00
47091,18.00
47093,23.00
47095,0.00
47097,3.00
47099,19.00
47101,13.00
47103,25.00
47105,30.00
47107,24.00
47109,7.00
47111,17.00
47113,5.00
47115,17.00
47117,21.00
47119,21.00
47121,17.00
47123,32.00
47125,16.00
47127,43.00
47129,19.00
47131,7.00
47133,26.00
47135,7.00
47137,37.00
47139,25.00
47141,21.00
47143,20.00
47145,17.00
47147,18.00
47149,18.00
47151,9.00
47153,23.00
47155,22.00
47157,4.00
47159,17.00
47161,10.00
47163,30.00
47165,23.00
47167,3.00
47169,29.00
47171,15.00
47173,23.00
47175,22.00
47177,20.00
47179,38.00
47181,20.00
47183,6.00
47185,33.00
47187,18.00
47189,20.00
48001,16.00
48003,1.00
48005,19.00
48007,5.00
48009,14.00
48011,7.00
48013,10.00
48015,19.00
48017,26.00
48019,2.00
48021,22.00
48023,10.00
48025,6.00
48027,8.00
48029,12.00
48031,6.00
48033,3.00
48035,8.00
48037,21.00
48039,15.00
48041,22.00
48043,1.00
48045,4.00
48047,6.00
48049,9.00
48051,17.00
48053,6.00
48055,14.00
48057,8.00
48059,10.00
48061,5.00
48063,27.00
48065,4.00
48067,14.00
48069,84.00
48071,12.00
48073,20.00
48075,3.00
48077,12.00
48079,2.00
48081,3.00
48083,7.00
48085,15.00
48087,5.00
48089,13.00
48091,8.00
48093,24.00
48095,5.00
48097,17.00
48099,12.00
48101,4.00
48103,1.00
48105,1.00
48107,2.00
48109,1.00
48111,27.00
48113,14.00
48115,1.00
48117,61.00
48119,13.00
48121,11.00
48123,19.00
48125,5.00
48127,4.00
48129,10.00
48131,4.00
48133,9.00
48135,1.00
48137,1.00
48139,11.00
48141,4.00
48143,29.00
48145,30.00
48147,16.00
48149,18.00
48151,4.00
48153,9.00
48155,5.00
48157,11.00
48159,34.00
48161,17.00
48163,8.00
48165,1.00
48167,14.00
48169,3.00
48171,7.00
48173,1.00
48175,11.00
48177,20.00
48179,17.00
48181,12.00
48183,15.00
48185,17.00
48187,14.00
48189,23.00
48191,6.00
48193,14.00
48195,43.00
48197,6.00
48199,12.00
48201,11.00
48203,15.00
48205,48.00
48207,5.00
48209,6.00
48211,12.00
48213,19.00
48215,5.00
48217,12.00
48219,2.00
48221,11.00
48223,32.00
48225,17.00
48227,2.00
48229,1.00
48231,13.00
48233,4.00
48235,2.00
48237,8.00
48239,10.00
48241,16.00
48243,2.00
48245,10.00
48247,3.00
48249,9.00
48251,15.00
48253,4.00
48255,11.00
48257,18.00
48259,4.00
48261,4.00
48263,3.00
48265,2.00
48267,2.00
48269,6.00
48271,2.00
48273,6.00
48275,6.00
48277,19.00
48279,32.00
48281,6.00
48283,2.00
48285,20.00
48287,23.00
48289,20.00
48291,19.00
48293,16.00
48295,8.00
48297,8.00
48299,7.00
48301,1.00
48303,8.00
48305,2.00
48307,5.00
48309,15.00
48311,3.00
48313,19.00
48315,10.00
48317,1.00
48319,7.00
48321,10.00
48323,6.00
48325,7.00
48327,3.00
48329,2.00
48331,16.00
48333,8.00
48335,3.00
48337,16.00
48339,13.00
48341,28.00
48343,21.00
48345,4.00
48347,13.00
48349,15.00
48351,7.00
48353,3.00
48355,2.00
48357,15.00
48359,9.00
48361,19.00
48363,8.00
48365,15.00
48367,14.00
48369,61.00
48371,1.00
48373,10.00
48375,6.00
48377,1.00
48379,22.00
48381,38.00
48383,3.00
48385,1.00
48387,20.00
48389,1.00
48391,5.00
48393,4.00
48395,20.00
48397,10.00
48399,6.00
48401,17.00
48403,30.00
48405,16.00
48407,17.00
48409,4.00
48411,8.00
48413,2.00
48415,4.00
48417,6.00
48419,24.00
48421,35.00
48423,16.00
48425,9.00
48427,8.00
48429,5.00
48431,2.00
48433,5.00
48435,1.00
48437,39.00
48439,7.00
48441,8.00
48443,1.00
48445,4.00
48447,8.00
48449,18.00
48451,5.00
48453,9.00
48455,20.00
48457,15.00
48459,27.00
48461,1.00
48463,4.00
48465,1.00
48467,24.00
48469,12.00
48471,17.00
48473,19.00
48475,1.00
48477,21.00
48479,3.00
48481,11.00
48483,11.00
48485,11.00
48487,7.00
48489,3.00
48491,14.00
48493,20.00
48495,1.00
48497,16.00
48499,21.00
48501,2.00
48503,7.00
48505,4.00
48507,7.00
49001,17.00
49003,6.00
49005,21.00
49007,3.00
49009,21.00
49011,7.00
49013,5.00
49015,14.00
49017,18.00
49019,2.00
49021,7.00
49023,7.00
49025,7.00
49027,12.00
49029,3.00
49031,33.00
49033,11.00
49035,3.00
49037,1.00
49039,19.00
49041,43.00
49043,6.00
49045,6.00
49047,2.00
49049,18.00
49051,8.00
49053,8.00
49055,42.00
49057,20.00
50001,35.00
50003,11.00
50005,19.00
50007,16.00
50009,9.00
50011,30.00
50013,33.00
50015,15.00
50017,21.00
50019,29.00
50021,11.00
50023,16.00
50025,15.00
50027,8.00
51001,1.00
51003,12.00
51005,9.00
51007,16.00
51009,18.00
51011,23.00
51013,0.00
51015,35.00
51017,13.00
51019,23.00
51021,20.00
51023,25.00
51025,8.00
51027,7.00
51029,19.00
51031,23.00
51033,4.00
51035,32.00
51036,0.00
51037,13.00
51041,5.00
51043,24.00
51045,15.00
51047,16.00
51049,17.00
51051,9.00
51053,6.00
51057,2.00
51059,5.00
51061,20.00
51063,25.00
51065,12.00
51067,30.00
51069,15.00
51071,18.00
51073,2.00
51075,12.00
51077,24.00
51079,25.00
51081,2.00
51083,10.00
51085,8.00
51087,5.00
51089,13.00
51091,16.00
51093,5.00
51095,4.00
51097,2.00
51099,7.00
51101,5.00
51103,2.00
51105,23.00
51107,14.00
51109,16.00
51111,11.00
51113,25.00
51115,2.00
51117,9.00
51119,4.00
51121,25.00
51125,17.00
51127,4.00
51131,
51133,1.00
51135,20.00
51137,25.00
51139,31.00
51141,14.00
51143,21.00
51145,15.00
51147,15.00
51149,3.00
51153,17.00
51155,33.00
51157,19.00
51159,3.00
51161,9.00
51163,23.00
51165,49.00
51167,27.00
51169,19.00
51171,27.00
51173,35.00
51175,2.00
51177,20.00
51179,20.00
51181,4.00
51183,1.00
51185,21.00
51187,17.00
51191,37.00
51193,3.00
51195,17.00
51197,37.00
51199,
51550,3.00
51800,1.00
51810,1.00
53001,5.00
53003,4.00
53005,13.00
53007,1.00
53009,20.00
53011,17.00
53013,2.00
53015,13.00
53017,1.00
53019,1.00
53021,13.00
53023,3.00
53025,17.00
53027,8.00
53029,35.00
53031,11.00
53033,45.00
53035,12.00
53037,16.00
53039,4.00
53041,23.00
53043,1.00
53045,11.00
53047,3.00
53049,13.00
53051,7.00
53053,24.00
53055,9.00
53057,30.00
53059,8.00
53061,49.00
53063,3.00
53065,4.00
53067,29.00
53069,17.00
53071,8.00
53073,81.00
53075,2.00
53077,13.00
54001,11.00
54003,15.00
54005,2.00
54007,8.00
54009,10.00
54011,6.00
54013,6.00
54015,4.00
54017,4.00
54019,9.00
54021,8.00
54023,10.00
54025,19.00
54027,12.00
54029,6.00
54031,17.00
54033,10.00
54035,8.00
54037,16.00
54039,5.00
54041,9.00
54043,6.00
54045,1.00
54047,15.00
54049,8.00
54051,7.00
54053,9.00
54055,11.00
54057,7.00
54059,15.00
54061,10.00
54063,17.00
54065,9.00
54067,10.00
54069,10.00
54071,12.00
54073,7.00
54075,10.00
54077,13.00
54079,8.00
54081,7.00
54083,9.00
54085,9.00
54087,8.00
54089,11.00
54091,11.00
54093,10.00
54095,7.00
54097,8.00
54099,7.00
54101,5.00
54103,3.00
54105,10.00
54107,8.00
54109,6.00
55001,12.00
55003,18.00
55005,17.00
55007,10.00
55009,65.00
55011,22.00
55013,15.00
55015,45.00
55017,17.00
55019,36.00
55021,18.00
55023,15.00
55025,31.00
55027,28.00
55029,18.00
55031,10.00
55033,15.00
55035,15.00
55037,8.00
55039,37.00
55041,8.00
55043,29.00
55045,24.00
55047,20.00
55049,24.00
55051,25.00
55053,17.00
55055,22.00
55057,16.00
55059,13.00
55061,63.00
55063,18.00
55065,31.00
55067,16.00
55069,13.00
55071,48.00
55073,31.00
55075,32.00
55077,17.00
55078,
55079,
55081,23.00
55083,25.00
55085,3.00
55087,38.00
55089,45.00
55091,26.00
55093,20.00
55095,17.00
55097,15.00
55099,14.00
55101,8.00
55103,21.00
55105,16.00
55107,19.00
55109,18.00
55111,22.00
55113,15.00
55115,34.00
55117,40.00
55119,17.00
55121,20.00
55123,21.00
55125,2.00
55127,20.00
55129,12.00
55131,36.00
55133,8.00
55135,27.00
55137,12.00
55139,18.00
55141,20.00
56001,4.00
56003,13.00
56005,3.00
56007,3.00
56009,3.00
56011,5.00
56013,8.00
56015,10.00
56017,4.00
56019,3.00
56021,5.00
56023,12.00
56025,3.00
56027,5.00
56029,5.00
56031,6.00
56033,5.00
56035,11.00
56037,2.00
56039,6.00
56041,6.00
56043,10.00
56045,4.00
