FIPSTEXT,y17_M003
37193,114.00
37195,445.00
37197,107.00
37199,84.00
38001,1578.00
38003,1271.00
38005,1587.00
38007,3602.00
38009,1401.00
38011,2086.00
38013,1459.00
38015,1050.00
38017,1436.00
38019,1775.00
38021,1620.00
38023,1693.00
38025,1941.00
38027,1296.00
38029,1573.00
38031,1713.00
38033,2182.00
38035,898.00
38037,2329.00
38039,1154.00
38041,1462.00
38043,1572.00
38045,1273.00
38047,1800.00
38049,1387.00
38051,1343.00
38053,2077.00
38055,1372.00
38057,1635.00
38059,1570.00
38061,1852.00
38063,1131.00
38065,1340.00
38067,1438.00
38069,1212.00
38071,1353.00
38073,1083.00
38075,2060.00
38077,1035.00
38079,1131.00
38081,1094.00
38083,2121.00
38085,3145.00
38087,3385.00
38089,1085.00
38091,1177.00
38093,1401.00
38095,1389.00
38097,1298.00
38099,1054.00
38101,1607.00
38103,1806.00
38105,1756.00
39001,139.00
39003,218.00
39005,143.00
39007,127.00
39009,144.00
39011,215.00
39013,172.00
39015,168.00
39017,124.00
39019,125.00
39021,220.00
39023,230.00
39025,105.00
39027,285.00
39029,116.00
39031,153.00
39033,331.00
39035,20.00
39037,207.00
39039,252.00
39041,165.00
39043,226.00
39045,169.00
39047,416.00
39049,128.00
39051,250.00
39053,120.00
39055,67.00
39057,205.00
39059,138.00
39061,57.00
39063,271.00
39065,361.00
39067,217.00
39069,279.00
39071,230.00
39073,102.00
39075,104.00
39077,297.00
39079,133.00
39081,129.00
39083,145.00
39085,61.00
39087,117.00
39089,139.00
39091,209.00
39093,126.00
39095,170.00
39097,320.00
39099,96.00
39101,331.00
39103,86.00
39105,152.00
39107,218.00
39109,167.00
39111,133.00
39113,145.00
39115,187.00
39117,191.00
39119,150.00
39121,135.00
39123,220.00
39125,353.00
39127,133.00
39129,369.00
39131,191.00
39133,77.00
39135,202.00
39137,228.00
39139,134.00
39141,221.00
39143,233.00
39145,133.00
39147,231.00
39149,227.00
39151,86.00
39153,48.00
39155,119.00
39157,125.00
39159,218.00
39161,322.00
39163,139.00
39165,98.00
39167,131.00
39169,124.00
39171,239.00
39173,251.00
39175,346.00
40001,232.00
40003,902.00
40005,338.00
40007,1288.00
40009,556.00
40011,811.00
40013,269.00
40015,541.00
40017,376.00
40019,277.00
40021,181.00
40023,397.00
40025,2455.00
40027,104.00
40029,463.00
40031,443.00
40033,903.00
40035,359.00
40037,173.00
40039,826.00
40041,212.00
40043,896.00
40045,1070.00
40047,721.00
40049,322.00
40051,365.00
40053,872.00
40055,760.00
40057,914.00
40059,1524.00
40061,293.00
40063,446.00
40065,806.00
40067,1113.00
40069,477.00
40071,576.00
40073,620.00
40075,1006.00
40077,302.00
40079,228.00
40081,216.00
40083,311.00
40085,279.00
40087,221.00
40089,231.00
40091,223.00
40093,655.00
40095,297.00
40097,175.00
40099,443.00
40101,197.00
40103,538.00
40105,392.00
40107,372.00
40109,121.00
40111,211.00
40113,789.00
40115,217.00
40117,394.00
40119,221.00
40121,320.00
40123,223.00
40125,186.00
40127,379.00
40129,1193.00
40131,169.00
40133,232.00
40135,180.00
40137,377.00
40139,1544.00
40141,1221.00
40143,108.00
40145,184.00
40147,244.00
40149,744.00
40151,1169.00
40153,935.00
41001,1070.00
41003,132.00
41005,37.00
41007,67.00
41009,55.00
41011,247.00
41013,1290.00
41015,352.00
41017,91.00
41019,199.00
41021,3999.00
41023,1642.00
41025,2927.00
41027,49.00
41029,80.00
41031,1997.00
41033,37.00
41035,481.00
41037,1983.00
41039,77.00
41041,76.00
41043,142.00
41045,1134.00
41047,105.00
41049,3003.00
41051,39.00
41053,120.00
41055,2762.00
41057,112.00
41059,784.00
41061,470.00
41063,965.00
41065,2334.00
41067,60.00
41069,3713.00
41071,79.00
42001,145.00
42003,74.00
42005,190.00
42007,88.00
42009,192.00
42011,124.00
42013,159.00
42015,210.00
42017,94.00
42019,140.00
42021,142.00
42023,143.00
42025,97.00
42027,146.00
42029,91.00
42031,169.00
42033,123.00
42035,150.00
42037,137.00
42039,178.00
42041,135.00
42043,117.00
42045,39.00
42047,99.00
42049,132.00
42051,135.00
42053,116.00
42055,170.00
42057,184.00
42059,158.00
42061,168.00
42063,156.00
42065,172.00
42067,128.00
42069,139.00
42071,77.00
42073,140.00
42075,94.00
42077,196.00
42079,109.00
42081,178.00
42083,166.00
42085,134.00
42087,114.00
42089,118.00
42091,55.00
42093,109.00
42095,129.00
42097,171.00
42099,151.00
42101,7.00
42103,466.00
42105,219.00
42107,141.00
42109,115.00
42111,190.00
42113,229.00
42115,170.00
42117,202.00
42119,114.00
42121,130.00
42123,151.00
42125,108.00
42127,157.00
42129,131.00
42131,150.00
42133,122.00
44001,33.00
44003,87.00
44005,50.00
44007,43.00
44009,62.00
45001,154.00
45003,130.00
45005,525.00
45007,105.00
45009,289.00
45011,201.00
45013,348.00
45015,296.00
45017,310.00
45019,93.00
45021,148.00
45023,186.00
45025,198.00
45027,359.00
45029,366.00
45031,447.00
45033,502.00
45035,206.00
45037,198.00
45039,321.00
45041,270.00
45043,484.00
45045,57.00
45047,155.00
45049,441.00
45051,222.00
45053,468.00
45055,170.00
45057,118.00
45059,146.00
45061,330.00
45063,90.00
45065,442.00
45067,256.00
45069,449.00
45071,156.00
45073,77.00
45075,300.00
45077,53.00
45079,119.00
45081,208.00
45083,67.00
45085,320.00
45087,182.00
45089,378.00
45091,120.00
46003,904.00
46005,1090.00
46007,2990.00
46009,523.00
46011,519.00
46013,1047.00
46015,1314.00
46017,4410.00
46019,2044.00
46021,1742.00
46023,1022.00
46025,1089.00
46027,506.00
46029,638.00
46031,3998.00
46033,1387.00
46035,584.00
46037,1051.00
46039,529.00
46041,3666.00
46043,701.00
46045,2124.00
46047,2860.00
46049,2155.00
46051,768.00
46053,1136.00
46055,3951.00
46057,651.00
46059,2211.00
46061,814.00
46063,5539.00
46065,1381.00
46067,588.00
46069,2906.00
46071,3714.00
46073,1400.00
46075,3221.00
46077,1035.00
46079,589.00
46081,600.00
46083,390.00
46085,2297.00
46087,717.00
46089,1893.00
46091,1045.00
46093,2394.00
46095,3436.00
46097,861.00
46099,366.00
46101,541.00
46102,5875.00
46103,1748.00
46105,3895.00
46107,2481.00
46109,761.00
46111,1036.00
46115,1729.00
46117,4722.00
46119,3149.00
46121,3946.00
46123,1600.00
46125,519.00
46127,521.00
46129,1771.00
46135,540.00
46137,5162.00
47001,81.00
47003,166.00
47005,172.00
47007,153.00
47009,88.00
47011,109.00
47013,80.00
47015,122.00
47017,256.00
47019,73.00
47021,124.00
47023,210.00
47025,124.00
47027,186.00
47029,101.00
47031,159.00
47033,463.00
47035,146.00
47037,83.00
47039,197.00
47041,135.00
47043,114.00
47045,629.00
47047,344.00
47049,152.00
47051,137.00
47053,370.00
47055,157.00
47057,94.00
47059,86.00
47061,129.00
47063,89.00
47065,80.00
47067,178.00
47069,282.00
47071,278.00
47073,95.00
47075,556.00
47077,195.00
47079,287.00
47081,175.00
47083,154.00
47085,176.00
47087,150.00
47089,91.00
47091,90.00
47093,65.00
47095,1698.00
47097,385.00
47099,165.00
47101,150.00
47103,164.00
47105,85.00
47107,123.00
47109,213.00
47111,144.00
47113,275.00
47115,179.00
47117,139.00
47119,144.00
47121,159.00
47123,129.00
47125,169.00
47127,156.00
47129,135.00
47131,406.00
47133,134.00
47135,215.00
47137,120.00
47139,123.00
47141,110.00
47143,92.00
47145,77.00
47147,160.00
47149,108.00
47151,111.00
47153,133.00
47155,91.00
47157,189.00
47159,157.00
47161,188.00
47163,71.00
47165,113.00
47167,329.00
47169,134.00
47171,60.00
47173,87.00
47175,162.00
47177,136.00
47179,74.00
47181,207.00
47183,276.00
47185,122.00
47187,116.00
47189,116.00
48001,228.00
48003,5684.00
48005,101.00
48007,556.00
48009,1053.00
48011,2050.00
48013,444.00
48015,156.00
48017,1111.00
48019,450.00
48021,160.00
48023,2490.00
48025,512.00
48027,200.00
48029,132.00
48031,326.00
48033,3893.00
48035,480.00
48037,196.00
48039,161.00
48041,213.00
48043,11601.00
48045,2222.00
48047,1050.00
48049,297.00
48051,202.00
48053,267.00
48055,188.00
48057,653.00
48059,497.00
48061,191.00
48063,160.00
48065,1574.00
48067,164.00
48069,1350.00
48071,365.00
48073,174.00
48075,1559.00
48077,761.00
48079,1700.00
48081,1045.00
48083,689.00
48085,104.00
48087,1353.00
48089,317.00
48091,193.00
48093,341.00
48095,1417.00
48097,216.00
48099,309.00
48101,3759.00
48103,8136.00
48105,7005.00
48107,1605.00
48109,22791.00
48111,2633.00
48113,83.00
48115,1388.00
48117,1722.00
48119,252.00
48121,109.00
48123,274.00
48125,1382.00
48127,1476.00
48129,2096.00
48131,612.00
48133,409.00
48135,2029.00
48137,2667.00
48139,186.00
48141,217.00
48143,260.00
48145,355.00
48147,214.00
48149,165.00
48151,983.00
48153,1452.00
48155,2557.00
48157,242.00
48159,208.00
48161,284.00
48163,1023.00
48165,1692.00
48167,116.00
48169,1754.00
48171,327.00
48173,2836.00
48175,303.00
48177,381.00
48179,1389.00
48181,151.00
48183,107.00
48185,192.00
48187,141.00
48189,870.00
48191,1511.00
48193,416.00
48195,3243.00
48197,1072.00
48199,98.00
48201,116.00
48203,168.00
48205,4052.00
48207,1158.00
48209,233.00
48211,2296.00
48213,156.00
48215,256.00
48217,261.00
48219,794.00
48221,175.00
48223,179.00
48225,277.00
48227,1397.00
48229,16985.00
48231,117.00
48233,3679.00
48235,3501.00
48237,537.00
48239,485.00
48241,102.00
48243,17896.00
48245,492.00
48247,2836.00
48249,348.00
48251,131.00
48253,564.00
48255,356.00
48257,164.00
48259,292.00
48261,28961.00
48263,3522.00
48265,459.00
48267,1114.00
48269,9700.00
48271,2487.00
48273,1051.00
48275,2263.00
48277,238.00
48279,733.00
48281,407.00
48283,1391.00
48285,175.00
48287,182.00
48289,250.00
48291,164.00
48293,384.00
48295,1961.00
48297,531.00
48299,627.00
48301,58517.00
48303,514.00
48305,1150.00
48307,826.00
48309,170.00
48311,2365.00
48313,251.00
48315,178.00
48317,1249.00
48319,793.00
48321,643.00
48323,1282.00
48325,343.00
48327,1467.00
48329,841.00
48331,242.00
48333,492.00
48335,1611.00
48337,308.00
48339,90.00
48341,1911.00
48343,165.00
48345,2446.00
48347,236.00
48349,226.00
48351,137.00
48353,1137.00
48355,735.00
48357,2016.00
48359,7157.00
48361,80.00
48363,453.00
48365,211.00
48367,113.00
48369,1183.00
48371,9281.00
48373,169.00
48375,1773.00
48377,12967.00
48379,142.00
48381,718.00
48383,6574.00
48385,1601.00
48387,407.00
48389,4750.00
48391,2053.00
48393,5318.00
48395,323.00
48397,100.00
48399,807.00
48401,168.00
48403,192.00
48405,211.00
48407,107.00
48409,565.00
48411,854.00
48413,2480.00
48415,948.00
48417,2407.00
48419,180.00
48421,2409.00
48423,93.00
48425,236.00
48427,425.00
48429,818.00
48431,7688.00
48433,1493.00
48435,3452.00
48437,1304.00
48439,163.00
48441,347.00
48443,9825.00
48445,889.00
48447,1850.00
48449,196.00
48451,624.00
48453,202.00
48455,165.00
48457,117.00
48459,112.00
48461,7399.00
48463,1668.00
48465,2787.00
48467,112.00
48469,331.00
48471,158.00
48473,135.00
48475,3978.00
48477,123.00
48479,2812.00
48481,357.00
48483,1038.00
48485,603.00
48487,1571.00
48489,906.00
48491,212.00
48493,165.00
48495,10635.00
48497,139.00
48499,132.00
48501,1779.00
48503,674.00
48505,1063.00
48507,2595.00
49001,577.00
49003,1028.00
49005,198.00
49007,747.00
49009,340.00
49011,98.00
49013,995.00
49015,265.00
49017,289.00
49019,2268.00
49021,1055.00
49023,906.00
49025,707.00
49027,736.00
49029,652.00
49031,524.00
49033,2343.00
49035,105.00
49037,2014.00
49039,301.00
49041,158.00
49043,472.00
49045,646.00
49047,1638.00
49049,117.00
49051,204.00
49053,289.00
49055,205.00
49057,75.00
50001,236.00
50003,132.00
50005,149.00
50007,110.00
50009,404.00
50011,260.00
50013,158.00
50015,162.00
50017,150.00
50019,230.00
50021,161.00
50023,117.00
50025,108.00
50027,166.00
51001,321.00
51003,200.00
51005,187.00
51007,278.00
51009,214.00
51011,184.00
51013,1.00
51015,175.00
51017,435.00
51019,149.00
51021,207.00
51023,161.00
51025,274.00
51027,124.00
51029,194.00
51031,188.00
51033,279.00
51035,132.00
51036,408.00
51037,264.00
51041,86.00
51043,156.00
51045,243.00
51047,182.00
51049,199.00
51051,87.00
51053,259.00
51057,667.00
51059,51.00
51061,188.00
51063,149.00
51065,163.00
51067,153.00
51069,144.00
51071,168.00
51073,157.00
51075,160.00
51077,167.00
51079,133.00
51081,364.00
51083,233.00
51085,157.00
51087,99.00
51089,215.00
51091,338.00
51093,340.00
51095,92.00
51097,320.00
51099,187.00
51101,527.00
51103,203.00
51105,114.00
51107,97.00
51109,159.00
51111,217.00
51113,201.00
51115,153.00
51117,276.00
51119,247.00
51121,174.00
51125,166.00
51127,133.00
51131,340.00
51133,324.00
51135,162.00
51137,228.00
51139,139.00
51141,189.00
51143,213.00
51145,131.00
51147,204.00
51149,242.00
51153,75.00
51155,197.00
51157,160.00
51159,326.00
51161,100.00
51163,179.00
51165,113.00
51167,185.00
51169,110.00
51171,135.00
51173,186.00
51175,552.00
51177,123.00
51179,71.00
51181,379.00
51183,534.00
51185,269.00
51187,121.00
51191,117.00
51193,288.00
51195,179.00
51197,185.00
51199,23.00
51550,148.00
51800,293.00
51810,119.00
53001,1659.00
53003,1224.00
53005,404.00
53007,72.00
53009,33.00
53011,46.00
53013,947.00
53015,71.00
53017,1129.00
53019,3130.00
53021,797.00
53023,1283.00
53025,753.00
53027,224.00
53029,41.00
53031,62.00
53033,23.00
53035,13.00
53037,171.00
53039,765.00
53041,71.00
53043,1509.00
53045,56.00
53047,1033.00
53049,151.00
53051,223.00
53053,28.00
53055,58.00
53057,94.00
53059,41.00
53061,41.00
53063,226.00
53065,465.00
53067,52.00
53069,95.00
53071,778.00
53073,60.00
53075,1240.00
53077,603.00
54001,159.00
54003,77.00
54005,103.00
54007,235.00
54009,161.00
54011,99.00
54013,206.00
54015,162.00
54017,172.00
54019,102.00
54021,246.00
54023,230.00
54025,216.00
54027,149.00
54029,90.00
54031,267.00
54033,138.00
54035,130.00
54037,109.00
54039,111.00
54041,208.00
54043,135.00
54045,116.00
54047,12.00
54049,86.00
54051,119.00
54053,142.00
54055,130.00
54057,191.00
54059,295.00
54061,115.00
54063,156.00
54065,81.00
54067,122.00
54069,113.00
54071,302.00
54073,115.00
54075,263.00
54077,125.00
54079,101.00
54081,121.00
54083,243.00
54085,206.00
54087,187.00
54089,153.00
54091,111.00
54093,166.00
54095,182.00
54097,122.00
54099,163.00
54101,126.00
54103,158.00
54105,162.00
54107,102.00
54109,69.00
55001,381.00
55003,199.00
55005,255.00
55007,190.00
55009,197.00
55011,303.00
55013,242.00
55015,225.00
55017,253.00
55019,215.00
55021,224.00
55023,204.00
55025,197.00
55027,232.00
55029,183.00
55031,212.00
55033,270.00
55035,161.00
55037,184.00
55039,255.00
55041,272.00
55043,242.00
55045,205.00
55047,252.00
55049,229.00
55051,188.00
55053,290.00
55055,202.00
55057,245.00
55059,187.00
55061,260.00
55063,216.00
55065,258.00
55067,269.00
55069,184.00
55071,198.00
55073,212.00
55075,258.00
55077,247.00
55078,
55079,
55081,193.00
55083,228.00
55085,265.00
55087,210.00
55089,188.00
55091,239.00
55093,190.00
55095,208.00
55097,286.00
55099,218.00
55101,209.00
55103,200.00
55105,223.00
55107,272.00
55109,193.00
55111,212.00
55113,263.00
55115,217.00
55117,205.00
55119,253.00
55121,268.00
55123,172.00
55125,84.00
55127,204.00
55129,198.00
55131,218.00
55133,170.00
55135,196.00
55137,214.00
55139,169.00
55141,208.00
56001,3119.00
56003,550.00
56005,4512.00
56007,8150.00
56009,6754.00
56011,2646.00
56013,1011.00
56015,1492.00
56017,2368.00
56019,5142.00
56021,1631.00
56023,523.00
56025,4496.00
56027,5279.00
56029,923.00
56031,2073.00
56033,1457.00
56035,1359.00
56037,6256.00
56039,476.00
56041,1630.00
56043,1285.00
56045,4968.00
