,ZCTA,SSP_count
6050,61042,0
6051,61043,0
6052,61044,0
6053,61046,0
6054,61047,0
6055,61048,0
6056,61049,0
6057,61050,0
6058,61051,0
6059,61052,0
6060,61053,0
6061,61054,0
6062,61057,0
6063,61059,0
6064,61060,0
6065,61061,0
6066,61062,0
6067,61063,0
6068,61064,0
6069,61065,0
6070,61067,0
6071,35766,0
6072,60518,0
6073,60519,0
6074,60520,0
6075,60521,0
6076,35768,0
6077,60523,0
6078,35769,0
6079,35771,0
6080,60525,0
6081,60526,0
6082,35772,0
6083,35773,0
6084,35774,0
6085,60527,0
6086,35775,0
6087,60530,0
6088,60531,0
6089,35776,0
6090,60532,0
6091,60534,0
6092,60536,0
6093,60537,0
6094,35801,0
6095,60538,0
6096,18932,0
6097,18935,0
6098,18936,0
6099,18938,0
6100,18940,0
6101,18942,0
6102,18944,0
6103,18947,0
6104,18950,0
6105,18951,0
6106,18954,0
6107,18955,0
6108,18960,0
6109,18962,0
6110,18964,0
6111,18966,0
6112,18969,0
6113,18970,0
6114,18972,0
6115,18974,0
6116,18976,0
6117,18977,0
6118,18980,0
6119,19001,0
6120,87013,0
6121,87014,0
6122,87015,0
6123,87016,0
6124,87017,0
6125,87018,0
6126,87020,0
6127,87021,0
6128,87022,0
6129,87023,0
6130,87024,0
6131,87025,0
6132,87026,0
6133,87027,0
6134,87028,0
6135,87029,0
6136,87031,0
6137,87032,0
6138,87034,0
6139,87035,0
6140,87036,0
6141,87037,0
6142,87038,0
6143,87040,0
6144,87041,0
6145,87042,0
6146,87043,0
6147,87044,0
6148,87045,0
6149,87046,0
6150,87047,0
6151,87048,0
6152,87049,0
6153,87051,0
6154,87052,0
6155,87053,0
6156,87056,0
6157,87059,0
6158,87061,0
6159,87062,0
6160,87063,0
6161,87064,0
6162,24473,0
6163,24474,0
6164,24476,0
6165,24477,0
6166,24479,0
6167,24482,0
6168,24483,0
6169,24484,0
6170,24485,0
6171,24486,0
6172,24487,0
6173,24501,0
6174,24502,0
6175,24503,0
6176,24504,0
6177,24517,0
6178,24520,0
6179,24521,0
6180,24522,0
6181,24523,0
6182,24526,0
6183,24527,0
6184,24528,0
6185,24529,0
6186,24530,0
6187,24531,0
6188,24534,0
6189,24536,0
6190,24538,0
6191,24539,0
6192,24540,0
6193,24541,0
6194,19953,0
6195,19954,0
6196,19955,0
6197,19956,0
6198,19958,0
6199,19960,0
6200,19962,0
6201,19963,0
6202,19964,0
6203,19966,0
6204,19967,0
6205,19968,0
6206,19970,0
6207,19971,0
6208,19973,0
6209,19975,0
6210,19977,0
6211,19979,0
6212,21912,0
6213,1760,0
6214,1770,0
6215,1772,0
6216,1773,0
6217,1775,0
6218,1776,0
6219,1778,0
6220,61346,0
6221,61348,0
6222,36752,0
6223,36753,0
6224,36754,0
6225,61349,0
6226,36756,0
6227,36758,0
6228,36759,0
6229,61350,0
6230,61353,0
6231,36761,0
6232,36763,0
6233,36765,0
6234,36766,0
6235,36767,0
6236,61354,0
6237,36768,0
6238,36769,0
6239,36773,0
6240,36775,0
6241,36776,0
6242,61356,0
6243,36782,0
6244,61358,0
6245,61359,0
6246,36783,0
6247,61360,0
6248,71101,0
6249,75693,0
6250,81055,0
6251,77360,0
6252,77362,0
6253,77363,0
6254,77364,0
6255,77365,0
6256,77367,0
6257,77368,0
6258,77369,0
6259,77371,0
6260,77372,0
6261,77373,0
6262,77374,0
6263,77375,0
6264,77376,0
6265,77377,0
6266,77378,0
6267,77379,0
6268,77380,0
6269,77381,0
6270,77382,0
6271,77384,0
6272,77385,0
6273,77386,0
6274,77388,0
6275,77389,0
6276,77396,0
6277,77401,0
6278,4428,0
6279,4429,0
6280,4430,0
6281,4431,0
6282,4434,0
6283,4435,0
6284,4438,0
6285,4441,0
6286,4442,0
6287,4443,0
6288,4444,0
6289,4448,0
6290,4449,0
6291,4450,0
6292,30411,0
6293,30412,0
6294,30413,0
6295,30415,0
6296,30417,0
6297,30420,0
6298,30421,0
6299,30423,0
6300,30425,0
6301,30426,0
6302,30427,0
6303,30428,0
6304,30429,0
6305,30434,0
6306,30436,0
6307,30438,0
6308,30439,0
6309,30441,0
6310,30442,0
6311,30445,0
6312,30446,0
6313,25062,0
6314,25063,0
6315,25064,0
6316,25067,0
6317,25070,0
6318,25071,0
6319,25075,0
6320,25076,0
6321,25081,0
6322,25082,0
6323,25083,0
6324,25085,0
6325,25086,0
6326,25088,0
6327,25090,0
6328,25093,0
6329,25102,0
6330,25103,0
6331,25106,0
6332,25107,0
6333,53205,0
6334,61729,0
6335,61730,0
6336,61731,0
6337,61732,0
6338,53206,0
6339,61733,0
6340,61734,0
6341,61735,0
6342,53207,0
6343,61736,0
6344,61737,0
6345,53208,0
6346,61738,0
6347,61739,0
6348,53209,0
6349,61740,0
6350,53210,0
6351,61741,0
6352,61742,0
6353,61743,0
6354,61744,0
6355,33607,0
6356,37366,0
6357,33609,0
6358,37367,0
6359,37369,0
6360,33610,0
6361,37370,0
6362,37373,0
6363,37374,0
6364,51014,0
6365,51016,0
6366,51018,0
6367,51019,0
6368,51020,0
6369,51022,0
6370,51023,0
6371,51024,0
6372,51025,0
6373,51026,0
6374,51027,0
6375,51028,0
6376,51029,0
6377,51030,0
6378,51031,0
6379,51033,0
6380,51034,0
6381,51035,0
6382,51036,0
6383,51037,0
6384,51038,0
6385,51039,0
6386,51040,0
6387,51041,0
6388,51044,0
6389,51046,0
6390,51047,0
6391,51048,0
6392,51049,0
6393,51050,0
6394,93283,0
6395,93285,0
6396,93286,0
6397,93287,0
6398,93291,0
6399,93292,0
6400,93301,1
6401,93304,0
6402,93305,0
6403,93306,0
6404,93307,0
6405,93308,0
6406,93309,0
6407,93311,0
6408,93312,0
6409,93313,0
6410,93314,0
6411,93401,1
6412,96057,0
6413,96058,0
6414,96059,0
6415,96061,0
6416,96062,0
6417,96063,0
6418,96064,0
6419,96065,0
6420,96067,0
6421,96068,0
6422,96069,0
6423,96071,0
6424,96073,0
6425,96074,0
6426,96722,0
6427,96725,0
6428,96726,0
6429,96727,0
6430,96728,0
6431,96729,0
6432,96730,0
6433,96731,0
6434,96732,0
6435,96734,0
6436,96737,0
6437,96738,0
6438,96740,0
6439,96741,0
6440,96742,0
6441,96743,0
6442,96744,0
6443,96746,0
6444,96747,0
6445,96748,0
6446,96749,0
6447,96750,0
6448,96751,0
6449,96752,0
6450,96753,0
6451,96754,0
6452,96755,0
6453,96756,0
6454,96757,0
6455,44889,0
6456,44890,0
6457,44901,0
6458,44902,0
6459,44903,0
6460,44904,0
6461,44905,0
6462,44906,0
6463,44907,0
6464,45001,0
6465,45002,0
6466,45003,0
6467,45005,0
6468,45011,0
6469,45013,0
6470,45014,0
6471,45015,0
6472,45030,0
6473,45032,0
6474,45033,0
6475,45034,0
6476,45036,0
6477,45039,0
6478,45040,0
6479,3458,0
6480,3461,0
6481,3462,0
6482,3464,0
6483,3465,0
6484,3466,0
6485,3467,0
6486,3470,0
6487,3561,0
6488,3570,0
6489,3574,0
6490,3575,0
6491,3576,0
6492,4654,0
6493,61068,0
6494,61070,0
6495,61071,0
6496,61072,0
6497,61073,0
6498,61074,0
6499,61075,0
6500,61077,0
6501,61078,0
6502,61079,0
6503,61080,0
6504,61081,0
6505,61084,0
6506,61085,0
6507,61087,0
6508,61088,0
6509,61089,0
6510,61091,0
6511,61101,0
6512,61102,0
6513,61103,0
6514,61104,0
6515,61107,0
6516,61108,0
6517,61109,0
6518,61111,0
6519,48209,0
6520,60539,0
6521,35802,0
6522,60540,0
6523,60541,0
6524,60542,0
6525,35803,0
6526,35805,0
6527,60543,0
6528,60544,0
6529,35806,0
6530,60545,0
6531,60546,0
6532,35808,0
6533,60548,0
6534,60549,0
6535,60550,0
6536,60551,0
6537,60552,0
6538,35810,0
6539,60553,0
6540,60554,0
6541,60555,0
6542,60556,0
6543,60557,0
6544,35811,0
6545,60558,0
6546,35816,0
6547,60559,0
6548,35824,0
6549,19002,0
6550,19003,0
6551,19004,0
6552,19006,0
6553,19007,0
6554,19008,0
6555,19009,0
6556,19010,0
6557,19012,0
6558,19013,0
6559,19014,0
6560,19015,0
6561,19017,0
6562,19018,0
6563,19020,0
6564,87068,0
6565,87070,0
6566,87072,0
6567,87083,0
6568,87102,0
6569,87104,0
6570,87105,1
6571,87106,1
6572,87107,0
6573,87108,0
6574,87109,0
6575,87110,0
6576,87111,0
6577,87112,0
6578,87113,0
6579,87114,0
6580,87116,0
6581,87117,0
6582,24549,0
6583,24550,0
6584,24551,0
6585,24553,0
6586,24554,0
6587,24555,0
6588,24556,0
6589,24557,0
6590,24558,0
6591,24562,0
6592,24563,0
6593,24565,0
6594,24566,0
6595,24569,0
6596,24570,0
6597,24571,0
6598,24572,0
6599,24574,0
6600,24577,0
6601,24578,0
6602,24579,0
6603,24580,0
6604,24581,0
6605,24586,0
6606,24588,0
6607,24589,0
6608,24590,0
6609,24592,0
6610,24593,0
6611,24594,0
6612,24595,0
6613,24597,0
6614,24598,0
6615,24599,0
6616,1801,0
6617,1803,0
6618,1810,0
6619,1821,0
6620,6790,0
6621,6791,0
6622,6793,0
6623,6794,0
6624,1824,0
6625,6795,0
6626,6796,0
6627,1826,0
6628,6798,0
6629,6801,0
6630,6804,0
6631,6807,0
6632,1832,0
6633,1833,0
6634,6810,1
6635,1834,0
6636,77406,0
6637,77407,0
6638,77412,0
6639,77414,0
6640,77415,0
6641,77417,0
6642,77418,0
6643,77419,0
6644,77420,0
6645,77422,0
6646,77423,0
6647,77426,0
6648,77428,0
6649,77429,0
6650,77430,0
6651,77432,0
6652,77433,0
6653,77434,0
6654,77435,0
6655,77436,0
6656,77437,0
6657,77440,0
6658,77441,0
6659,77442,0
6660,4451,0
6661,4453,0
6662,4454,0
6663,4455,0
6664,4456,0
6665,4457,0
6666,4459,0
6667,4460,0
6668,4461,0
6669,4462,0
6670,4463,0
6671,4464,0
6672,4468,0
6673,4469,0
6674,4471,0
6675,4472,0
6676,4473,0
6677,4474,0
6678,4475,0
6679,4476,0
6680,4478,0
6681,4479,0
6682,4481,0
6683,4485,0
6684,4487,0
6685,4488,0
6686,4489,0
6687,4490,0
6688,4491,0
6689,4492,0
6690,4493,0
6691,4495,0
6692,4496,0
6693,30448,0
6694,30449,0
6695,30450,0
6696,30451,0
6697,30452,0
6698,30453,0
6699,30454,0
6700,30455,0
6701,30456,0
6702,30457,0
6703,30458,0
6704,30460,0
6705,30461,0
6706,30464,0
6707,30467,0
6708,30470,0
6709,30471,0
6710,30473,0
6711,30474,0
6712,30475,0
6713,30477,0
6714,30501,0
6715,30504,0
6716,30506,0
6717,30507,0
6718,30510,0
6719,30511,0
6720,30512,0
6721,30513,0
6722,30516,0
6723,30517,0
6724,25108,0
6725,25109,0
6726,25110,0
6727,25111,0
6728,25112,0
6729,25113,0
6730,25114,0
6731,25115,0
6732,25118,0
6733,25119,0
6734,25121,0
6735,25123,0
6736,25124,0
6737,25125,0
6738,25126,0
6739,25130,0
6740,25132,0
6741,25133,0
6742,25134,0
6743,25136,0
6744,25139,0
6745,25140,0
6746,25141,0
6747,25142,0
6748,25143,0
6749,25148,0
6750,25149,0
6751,25152,0
6752,25154,0
6753,25156,0
6754,33611,0
6755,37375,0
6756,37376,0
6757,37377,0
6758,33612,0
6759,33613,0
6760,37379,0
6761,33614,0
6762,37380,0
6763,33615,0
6764,33616,0
6765,37381,0
6766,33617,0
6767,33618,0
6768,37385,0
6769,37387,0
6770,33619,0
6771,33620,0
6772,51051,0
6773,51052,0
6774,51053,0
6775,51054,0
6776,51055,0
6777,51056,0
6778,51058,0
6779,51060,0
6780,51061,0
6781,51062,0
6782,51063,0
6783,51101,0
6784,51103,0
6785,51104,0
6786,51105,0
6787,51106,0
6788,51108,0
6789,51109,0
6790,51111,0
6791,51201,0
6792,96075,0
6793,96076,0
6794,96080,0
6795,96084,0
6796,96085,0
6797,96086,0
6798,96087,0
6799,96088,0
6800,96090,0
6801,96091,0
6802,96092,0
6803,96093,0
6804,96094,0
6805,96096,0
6806,96097,0
6807,96101,0
6808,96103,0
6809,96104,0
6810,96105,0
6811,96106,0
6812,96107,0
6813,96108,0
6814,96109,0
6815,96110,0
6816,96111,0
6817,96112,0
6818,96113,0
6819,96114,0
6820,96115,0
6821,96116,0
6822,96117,0
6823,96118,1
6824,96119,0
6825,96120,0
6826,96121,0
6827,96122,0
6828,96123,0
6829,96124,0
6830,96759,0
6831,96760,0
6832,96761,0
6833,96762,0
6834,96763,0
6835,96764,0
6836,96765,0
6837,96766,0
6838,96768,0
6839,96769,0
6840,96770,0
6841,96771,0
6842,96772,0
6843,96773,0
6844,96774,0
6845,96776,0
6846,96777,0
6847,96778,0
6848,96779,0
6849,96780,0
6850,96781,0
6851,96782,0
6852,96783,0
6853,96785,0
6854,96786,0
6855,96789,0
6856,96790,0
6857,96791,0
6858,96792,0
6859,96793,0
6860,96795,0
6861,96796,0
6862,96797,0
6863,96813,1
6864,14043,0
6865,14047,0
6866,14048,0
6867,14051,0
6868,14052,0
6869,14054,0
6870,14055,0
6871,14057,0
6872,14058,0
6873,14059,0
6874,14060,0
6875,14061,0
6876,14062,0
6877,14063,0
6878,14065,0
6879,14066,0
6880,14067,0
6881,14068,0
6882,14069,0
6883,14070,0
6884,14072,0
6885,14075,0
6886,14080,0
6887,14081,0
6888,14082,0
6889,14085,0
6890,14086,0
6891,14091,0
6892,14092,0
6893,25287,0
6894,25301,0
6895,25302,0
6896,25303,0
6897,25304,0
6898,4655,0
6899,4657,0
6900,4658,0
6901,4660,0
6902,4662,0
6903,4664,0
6904,4666,0
6905,4667,0
6906,4668,0
6907,4669,0
6908,4671,0
6909,4673,0
6910,4674,0
6911,4675,0
6912,4676,0
6913,4677,0
6914,4679,0
6915,4680,0
6916,4681,0
6917,4683,0
6918,35896,0
6919,60560,0
6920,35901,0
6921,60561,0
6922,60563,0
6923,35903,0
6924,60564,0
6925,35904,0
6926,60565,0
6927,35905,0
6928,60585,0
6929,35906,0
6930,35907,0
6931,60586,0
6932,59802,0
6933,59803,0
6934,59804,0
6935,59808,1
6936,59820,0
6937,59821,0
6938,59823,0
6939,59824,0
6940,59825,0
6941,59826,0
6942,59827,0
6943,59828,0
6944,59829,0
6945,59830,0
6946,59831,0
6947,59832,0
6948,59833,0
6949,59834,0
6950,59837,0
6951,59840,0
6952,59841,0
6953,59842,0
6954,19021,0
6955,19022,0
6956,19023,0
6957,19025,0
6958,19026,0
6959,19027,0
6960,19029,0
6961,19030,0
6962,19031,0
6963,19032,0
6964,19033,0
6965,19034,0
6966,19035,0
6967,19036,0
6968,19038,0
6969,19040,0
6970,19041,0
6971,19043,0
6972,19044,0
6973,19046,0
6974,19047,0
6975,19050,0
6976,19053,0
6977,19054,0
6978,19055,0
6979,19056,0
6980,19057,0
6981,19060,0
6982,19061,0
6983,19063,0
6984,19064,0
6985,87120,0
6986,87121,0
6987,87122,0
6988,87123,0
6989,87124,0
6990,87144,0
6991,87301,0
6992,87305,0
6993,87310,0
6994,87311,0
6995,87312,0
6996,87313,0
6997,87315,0
6998,87316,0
6999,87317,0
7000,87319,0
7001,87320,0
7002,87321,0
7003,87322,0
7004,87323,0
7005,87325,0
7006,87326,0
7007,87327,0
7008,87328,0
7009,87347,0
7010,87357,0
7011,87364,0
7012,87375,0
7013,87401,0
7014,87402,0
7015,87410,0
7016,87412,0
7017,87413,0
7018,87415,0
7019,87416,0
7020,87417,0
7021,87418,0
7022,87419,0
7023,87420,0
7024,87421,0
7025,87455,0
7026,24601,0
7027,24602,0
7028,24603,0
7029,24605,0
7030,24606,0
7031,24607,0
7032,24609,0
7033,24612,0
7034,24613,0
7035,24614,0
7036,24620,0
7037,24622,0
7038,24628,0
7039,24630,0
7040,24631,0
7041,24634,0
7042,24635,0
7043,24637,0
7044,24639,0
7045,24641,0
7046,24646,0
7047,24649,0
7048,24651,0
7049,28753,0
7050,28754,0
7051,28756,0
7052,28757,0
7053,28759,0
7054,28761,0
7055,28762,0
7056,28763,0
7057,28766,0
7058,1835,0
7059,1840,0
7060,1841,0
7061,1843,0
7062,1844,0
7063,1845,0
7064,1850,0
7065,1851,0
7066,1852,0
7067,1854,0
7068,1860,0
7069,1862,0
7070,1863,0
7071,1864,0
7072,1867,0
7073,36784,0
7074,61361,0
7075,36785,0
7076,36786,0
7077,36790,0
7078,61362,0
7079,61363,0
7080,36792,0
7081,36793,0
7082,36801,0
7083,42003,0
7084,48466,0
7085,42020,0
7086,42021,0
7087,42022,0
7088,48467,0
7089,42023,0
7090,48468,0
7091,42024,0
7092,48469,0
7093,48470,0
7094,48471,0
7095,77443,0
7096,77444,0
7097,77445,0
7098,77446,0
7099,77447,0
7100,77448,0
7101,77449,0
7102,77450,0
7103,77451,0
7104,77453,0
7105,77454,0
7106,77455,0
7107,77456,0
7108,77457,0
7109,77458,0
7110,77459,0
7111,77460,0
7112,77461,0
7113,30518,0
7114,30519,0
7115,30520,0
7116,30521,0
7117,30522,0
7118,30523,0
7119,30525,0
7120,30527,0
7121,30528,0
7122,30529,0
7123,31510,0
7124,31512,0
7125,31513,0
7126,31516,0
7127,31518,0
7128,31519,0
7129,31520,0
7130,31522,0
7131,31523,0
7132,31524,0
7133,56523,0
7134,56524,0
7135,56525,0
7136,56527,0
7137,56528,0
7138,56529,0
7139,56531,0
7140,25159,0
7141,25160,0
7142,25161,0
7143,25162,0
7144,25164,0
7145,25165,0
7146,25168,0
7147,25169,0
7148,25173,0
7149,25174,0
7150,25177,0
7151,25180,0
7152,25181,0
7153,25183,0
7154,25185,0
7155,25186,0
7156,25187,0
7157,25193,0
7158,25201,0
7159,25202,0
7160,25203,0
7161,25204,0
7162,25205,0
7163,25206,0
7164,25208,0
7165,25209,0
7166,25211,0
7167,25213,0
7168,25214,0
7169,51230,0
7170,51231,0
7171,51232,0
7172,51234,0
7173,51235,0
7174,51237,0
7175,51238,0
7176,51239,0
7177,51240,0
7178,51241,0
7179,51242,0
7180,51243,0
7181,51244,0
7182,51245,0
7183,51246,0
7184,51247,0
7185,51248,0
7186,51249,0
7187,51250,0
7188,51301,0
7189,51331,0
7190,51333,0
7191,51334,0
7192,51338,0
7193,51341,0
7194,51342,0
7195,51343,0
7196,51345,0
7197,51346,0
7198,51347,0
7199,51350,0
7200,51351,0
7201,51354,0
7202,51355,0
7203,96125,0
7204,96126,0
7205,96128,0
7206,96129,0
7207,96130,0
7208,96132,0
7209,96133,0
7210,96134,0
7211,96135,0
7212,96136,0
7213,96137,0
7214,96140,0
7215,96141,0
7216,96142,0
7217,96143,0
7218,96145,0
7219,96146,0
7220,96148,0
7221,96150,0
7222,96155,0
7223,96161,0
7224,93405,0
7225,93410,0
7226,93420,0
7227,93422,0
7228,93424,0
7229,93426,0
7230,93427,0
7231,93428,0
7232,93429,0
7233,93430,0
7234,25305,0
7235,25306,0
7236,25862,0
7237,25864,0
7238,25865,0
7239,25868,0
7240,25870,0
7241,25871,0
7242,25873,0
7243,25875,0
7244,25876,0
7245,25878,0
7246,25879,0
7247,25880,0
7248,25882,0
7249,25901,0
7250,25902,0
7251,25904,0
7252,25906,0
7253,25907,0
7254,25908,0
7255,25911,0
7256,25913,0
7257,25915,0
7258,25916,0
7259,25917,0
7260,45041,0
7261,45042,0
7262,45044,0
7263,45050,0
7264,45051,0
7265,45052,0
7266,45054,0
7267,45056,0
7268,45062,0
7269,45064,0
7270,45065,0
7271,45066,0
7272,45067,0
7273,45068,0
7274,45069,0
7275,45070,0
7276,45101,0
7277,45102,0
7278,45103,0
7279,45106,0
7280,45107,0
7281,45111,0
7282,45112,0
7283,45113,0
7284,15140,0
7285,15142,0
7286,15143,0
7287,15144,0
7288,15145,0
7289,15146,0
7290,15147,0
7291,15148,0
7292,15201,0
7293,15202,0
7294,15203,0
7295,15204,0
7296,15205,0
7297,15206,0
7298,15207,0
7299,15208,0
7300,15209,0
7301,4684,0
7302,4685,0
7303,4686,0
7304,4691,0
7305,4693,0
7306,4694,0
7307,4730,0
7308,4732,0
7309,4733,0
7310,4734,0
7311,4735,0
7312,4736,0
7313,4739,0
7314,4740,0
7315,4741,0
7316,48210,0
7317,48211,0
7318,48212,0
7319,59843,0
7320,59844,0
7321,59845,0
7322,59846,0
7323,59847,0
7324,59848,0
7325,59851,0
7326,59853,0
7327,59854,0
7328,59855,0
7329,59856,0
7330,59858,0
7331,59859,0
7332,59860,1
7333,59863,0
7334,59864,0
7335,59865,0
7336,59866,0
7337,59867,0
7338,59868,0
7339,59870,0
7340,59871,0
7341,59872,0
7342,59873,0
7343,59874,0
7344,59875,0
7345,59901,1
7346,59910,0
7347,59911,0
7348,59912,0
7349,59913,0
7350,59914,0
7351,59915,0
7352,87461,0
7353,87499,0
7354,87501,0
7355,87505,0
7356,87506,0
7357,87507,0
7358,87508,0
7359,87510,0
7360,87511,0
7361,87512,0
7362,87513,0
7363,87514,0
7364,87515,0
7365,87516,0
7366,87517,0
7367,87518,0
7368,87519,0
7369,87520,0
7370,87521,0
7371,87522,0
7372,87523,0
7373,87524,0
7374,87525,0
7375,87527,0
7376,87528,0
7377,87529,0
7378,87530,0
7379,73002,0
7380,73003,0
7381,73004,0
7382,71601,0
7383,73005,0
7384,73006,0
7385,71602,0
7386,73007,0
7387,73008,0
7388,73009,0
7389,71603,0
7390,71630,0
7391,71631,0
7392,73010,0
7393,28768,0
7394,28771,0
7395,28772,0
7396,28773,0
7397,28774,0
7398,28775,0
7399,28777,0
7400,28778,0
7401,28779,0
7402,28781,0
7403,28782,0
7404,28783,0
7405,28785,0
7406,45620,0
7407,45621,0
7408,45622,0
7409,45623,0
7410,45624,0
7411,45628,0
7412,45629,0
7413,45630,0
7414,45631,1
7415,45634,0
7416,45636,0
7417,45638,0
7418,45640,0
7419,45642,0
7420,45644,0
7421,45645,0
7422,45646,0
7423,38651,0
7424,38652,0
7425,38654,0
7426,38655,0
7427,38658,0
7428,38659,0
7429,38661,0
7430,38663,0
7431,38664,0
7432,38665,0
7433,38666,0
7434,38668,0
7435,38670,0
7436,38671,0
7437,38672,0
7438,38673,0
7439,38674,0
7440,38676,0
7441,38677,0
7442,4497,0
7443,4530,0
7444,4535,0
7445,4537,0
7446,4538,0
7447,4539,0
7448,4541,0
7449,4543,0
7450,4544,0
7451,4547,0
7452,4548,0
7453,4551,0
7454,4553,0
7455,4554,0
7456,4555,0
7457,4556,0
7458,4558,0
7459,4562,0
7460,4563,0
7461,4564,0
7462,4568,0
7463,4570,0
7464,4571,0
7465,4572,0
7466,4573,0
7467,4574,0
7468,4575,0
7469,4576,0
7470,4578,0
7471,4579,0
7472,4605,1
7473,4606,0
7474,4607,0
7475,33621,0
7476,33624,0
7477,37388,0
7478,33625,0
7479,37391,0
7480,37394,0
7481,37396,0
7482,33626,0
7483,37397,0
7484,44653,0
7485,62832,0
7486,38334,0
7487,54642,0
7488,93432,0
7489,93433,0
7490,93434,0
7491,93436,0
7492,93437,0
7493,93440,0
7494,93441,0
7495,93442,0
7496,93444,0
7497,93445,0
7498,93446,0
7499,93449,0
7500,93450,0
7501,93451,0
7502,93452,0
7503,93453,0
7504,93454,0
7505,93455,0
7506,93458,0
7507,93460,0
7508,93461,0
7509,93463,0
7510,93465,0
7511,93501,0
7512,93505,0
7513,93510,0
7514,93512,0
7515,93513,0
7516,93514,0
7517,93516,0
7518,93517,0
7519,93518,0
7520,93519,0
7521,93522,0
7522,96814,0
7523,96815,0
7524,96816,0
7525,96817,0
7526,96818,0
7527,96819,0
7528,96821,0
7529,96822,0
7530,96825,0
7531,96826,0
7532,96850,0
7533,96853,0
7534,25918,0
7535,25920,0
7536,25921,0
7537,25922,0
7538,25928,0
7539,25932,0
7540,25936,0
7541,25938,0
7542,25942,0
7543,25951,0
7544,25958,0
7545,25962,0
7546,25969,0
7547,25971,0
7548,25972,0
7549,25976,0
7550,25977,0
7551,25978,0
7552,25979,0
7553,25981,0
7554,25984,0
7555,25985,0
7556,25989,0
7557,26003,1
7558,26030,0
7559,26031,0
7560,26032,0
7561,26033,0
7562,26034,0
7563,26035,0
7564,26036,0
7565,26037,0
7566,26038,0
7567,26039,0
7568,26040,0
7569,26041,0
7570,26047,0
7571,26050,0
7572,15210,0
7573,15211,0
7574,15212,0
7575,15213,1
7576,15214,0
7577,15215,0
7578,15216,0
7579,15217,0
7580,15218,0
7581,15219,0
7582,15220,0
7583,15221,0
7584,15222,0
7585,15223,0
7586,15224,0
7587,15225,0
7588,15226,0
7589,15227,0
7590,15228,0
7591,15229,0
7592,15232,0
7593,15233,0
7594,15234,0
7595,15235,0
7596,15236,0
7597,4742,0
7598,4743,0
7599,4745,0
7600,4746,0
7601,4747,0
7602,4750,0
7603,4756,0
7604,25311,1
7605,25312,0
7606,25313,0
7607,25314,0
7608,25315,0
7609,25320,0
7610,25401,0
7611,25403,0
7612,25404,0
7613,25405,0
7614,25411,0
7615,25413,0
7616,25414,0
7617,25419,0
7618,25420,0
7619,25422,0
7620,25425,0
7621,25427,0
7622,25428,0
7623,25430,0
7624,25431,0
7625,25432,0
7626,25434,0
7627,25437,0
7628,25438,0
7629,25442,0
7630,25443,0
7631,25444,0
7632,25446,0
7633,25501,0
7634,25502,0
7635,25503,0
7636,25504,0
7637,25505,0
7638,19066,0
7639,19067,0
7640,19070,0
7641,48377,0
7642,48380,0
7643,48381,0
7644,48382,0
7645,48383,0
7646,48386,0
7647,48390,0
7648,48393,0
7649,48397,0
7650,48401,0
7651,48411,0
7652,48412,0
7653,48413,0
7654,48414,0
7655,48415,0
7656,48416,0
7657,48417,0
7658,48418,0
7659,48419,0
7660,66438,0
7661,66439,0
7662,66440,0
7663,66441,0
7664,66442,0
7665,66449,0
7666,66451,0
7667,66501,0
7668,66502,0
7669,66503,0
7670,66506,0
7671,66507,0
7672,66508,0
7673,66509,0
7674,66510,0
7675,66512,0
7676,66514,0
7677,1876,0
7678,1879,0
7679,1880,0
7680,38680,0
7681,38683,0
7682,38685,0
7683,38701,0
7684,38702,0
7685,38703,0
7686,38704,0
7687,38720,0
7688,38721,0
7689,38722,0
7690,38723,0
7691,38725,0
7692,38726,0
7693,38730,0
7694,38731,0
7695,38732,0
7696,38736,0
7697,38737,0
7698,38738,0
7699,38740,0
7700,38744,0
7701,38745,0
7702,38746,0
7703,38748,0
7704,38749,0
7705,38751,0
7706,38753,0
7707,38754,0
7708,38756,0
7709,38759,0
7710,77464,0
7711,77465,0
7712,77466,0
7713,77467,0
7714,77468,0
7715,77469,0
7716,77470,0
7717,77471,0
7718,77473,0
7719,77474,0
7720,77475,0
7721,77476,0
7722,77477,0
7723,77478,0
7724,77479,0
7725,44119,0
7726,37912,0
7727,62428,0
7728,44120,0
7729,62431,0
7730,62432,0
7731,44121,0
7732,62433,0
7733,62434,0
7734,37914,0
7735,62436,0
7736,37915,0
7737,62438,0
7738,44122,0
7739,79226,0
7740,79227,0
7741,79229,0
7742,79230,0
7743,79231,0
7744,79233,0
7745,79234,0
7746,79235,0
7747,79236,0
7748,79237,0
7749,79239,0
7750,79240,0
7751,79241,0
7752,79243,0
7753,79244,0
7754,79245,0
7755,79247,0
7756,56533,0
7757,56534,0
7758,56535,0
7759,56536,0
7760,56537,0
7761,56540,0
7762,56541,0
7763,56542,0
7764,56543,0
7765,56544,0
7766,56545,0
7767,56546,0
7768,48138,0
7769,48139,0
7770,48140,0
7771,48141,0
7772,48143,0
7773,25234,0
7774,25235,0
7775,25239,0
7776,25241,0
7777,25243,0
7778,25244,0
7779,25245,0
7780,25247,0
7781,25248,0
7782,25251,0
7783,25252,0
7784,25253,0
7785,25259,0
7786,25260,0
7787,25261,0
7788,25262,0
7789,25264,0
7790,25265,0
7791,25266,0
7792,25267,0
7793,25268,0
7794,25270,0
7795,25271,0
7796,25275,0
7797,25276,0
